name,category,tier,deadline,eligibility,cost,aid,notes,url,source
NIH High School Summer Internship Program (HS-SIP) 2026,science_math,🟢 Watch List,TBD,"Must be at least 17 years old by June 15, 2026. U.S. citizen or permanent resident. Currently enrolled in high school.",0,0,"Competitive. Biomedical research focus. Stipend provided. Located in Bethesda, MD (requires travel/relocation for CT student). Excellent resume builder for pre-med/bio research.; repeats annually, check for 2027 dates",https://www.training.nih.gov/programs/hs-sip,NIH Office of Intramural Training & Education / training.nih.gov
Genes in Space 2025-2026,science_math,🟢 Watch List,TBD,Students in grades 7-12. U.S. residents (including territories and military overseas).,0,0,"Submit a 1,500-word proposal. Focus on real-world space biology applications. CRISPR-based proposals encouraged. MiniPCR, blueGel tools available on ISS.; repeats annually, check for 2027 dates",https://www.genesinspace.org,miniPCR / ISS National Lab / genesinspace.org
Research Science Institute (RSI) at MIT,summer_programs,🟢 Watch List,Early December (prior year),Rising seniors (current juniors); strong STEM record,Free (all costs covered),Fully funded — no cost to attend; travel assistance available,Biology research available. Open to US citizens and international students. Most selective summer STEM program in the US.,https://www.cee.org/research-science-institute,cee.org
Summer Science Program (SSP),summer_programs,🟢 Watch List,Early February,Rising seniors (current juniors),"$11,800 (all-inclusive: tuition, room, board, supplies)",Need-based; 100% of demonstrated need met; free for families under ~$100K income,"Biology tracks: Bacterial Genomics, Biochemistry, Cell Biology. Free to apply. SSP has been operating for 66+ years.",https://ssp.org/,ssp.org
Stanford Institutes of Medicine Summer Research Program (SIMR),summer_programs,🟢 Watch List,Late February,Current juniors and seniors (graduating classes 2026 or 2027); age 16+; US citizens or permanent residents,Free for accepted participants ($40 application fee; waivers available),Free program; need-based fee waivers available,Strong biology focus. Residential/housing not provided — must arrange own stay in Stanford area. US citizens and permanent residents only. 8 weeks: June 8 - July 30.,https://simr.stanford.edu/,simr.stanford.edu
UChicago Research in the Biological Sciences (RIBS),summer_programs,🟢 Watch List,Mid-January,Rising juniors and seniors,"~$6,500 (tuition; plus room/board ~$2,000)",Need-based financial aid available,Residential program on UChicago campus. Focus on lab techniques and independent project.,https://precollege.uchicago.edu/ribs,precollege.uchicago.edu
Clark Scholars Program at Texas Tech,summer_programs,🟢 Watch List,Early February,Age 17+ by program start; juniors/seniors (exceptional sophomores considered),Free (fully funded; $750 stipend provided),"Fully funded — tuition, room, board, and stipend all covered","Research areas include biology. Travel to Lubbock, TX required but program is free. Stipend helps offset travel.",https://www.depts.ttu.edu/honors/academicsandenrichment/affiliatedandhighschool/clarkscholars/,ttu.edu
Jackson Laboratory Summer Student Program,summer_programs,🟢 Watch List,February 1 (applications open November 1),Rising juniors and seniors; age 16+,"Free (tuition-free; paid stipend; housing $1,200 optional at Bar Harbor)",Tuition-free; stipend provided; limited housing available,"Farmington, CT location is close to home. Excellent for biology/genetics focus. Stipend provided. Must be entering junior or senior year.",https://www.jax.org/education-and-learning/high-school-students-and-educators/high-school-summer-student-program,jax.org
UConn Mentor Connecticut Research Program,summer_programs,🟢 Watch List,February/March,Rising juniors and seniors; CT residents preferred,Free (funded program),No cost to attend,"Based at UConn Storrs, CT — close to home. Excellent local option for biology lab research. Faculty-mentored.",https://mentorconnecticut.uconn.edu/,uconn.edu
UConn SMART Program (Summer Medical and Research Training),summer_programs,🟢 Watch List,January/February,Rising juniors and seniors; CT residents preferred,Free (funded program),No cost to attend; stipend may be provided,"At UConn Health in Farmington, CT. Strong pre-medicine and biomedical research focus.",https://health.uconn.edu/mstp/education/smart-program/,uconn.edu
UCSB Research Mentorship Program (RMP),summer_programs,🟢 Watch List,March 1 (priority) / March 15 (final),Rising seniors (sometimes juniors); GPA 3.7+ recommended,"$6,500 (tuition) + $2,500-$3,000 (housing/meals optional)",Limited need-based financial aid available,Research mentorship with graduate student/postdoc mentors. California location.,https://summer.ucsb.edu/programs/research-mentorship-program,ucsb.edu
Boston University RISE Internship/Practicum,summer_programs,🟢 Watch List,Mid-February,Rising seniors (current 11th graders),"~$6,000-$7,000 (tuition + room/board)",Need-based financial aid available,Boston location — accessible from CT. Strong biology/biomedical focus.,https://www.bu.edu/summer/high-school-programs/rise/,bu.edu
Rockefeller University Summer Science Research Program (SSRP),summer_programs,🟢 Watch List,February 1,Rising seniors; must live in NYC tri-state area,"Free ($3,000 stipend provided)","Free program with $3,000 stipend",NYC location accessible from CT (commute possible). Strong biomedical research focus. Student must arrange own housing.,https://www.rockefeller.edu/education-and-training/ssrp/,rockefeller.edu
Cold Spring Harbor DNA Learning Center — Summer DNA Science,summer_programs,🟢 Watch List,Rolling (opens January; early bird by March 15),Ages 14-18,"$1,975 (1-week session); early bird discount -$200",Need-based scholarships available,"Also offers 2-week Pre-College Mini Semester ($2,975) and 3-week SARS-CoV-2 Research Program ($4,500). No housing — commuter only, ~2hr drive from CT.",https://www.dnalc.org/summer,dnalc.org
Georgetown Law — Summer High School Pre-Law Program,summer_programs,🟢 Watch List,Rolling (typically opens January; priority February/March),High school students (ages 14-18),"~$5,495 (residential); ~$3,495 (commuter); ~$1,995 (online)",Scholarships available,"Excellent for law interest. DC location accessible from CT. Also offers online option. On-campus program covers legal reasoning, trial advocacy.",https://www.law.georgetown.edu/high-school-programs/summer-high-school-pre-law-program/,law.georgetown.edu
Harvard Pre-College Program — Law & Legal Studies,summer_programs,🟢 Watch List,Early February (priority); rolling thereafter (late deadline April 1),Rising juniors and seniors (classes of 2027 or 2028); age 16+ by June 20,"$6,100 (all-inclusive: tuition, room, board, activities) + $75 application fee",Need-based financial aid; average grant covers partial tuition,"Also offers biology courses in Psychology, Medicine, and Public Health category. Boston/Cambridge accessible from CT. Non-credit. Three 2-week sessions.",https://www.summer.harvard.edu/high-school-programs/pre-college-program,summer.harvard.edu
National Student Leadership Conference (NSLC) — Law & Advocacy,summer_programs,🟢 Watch List,Rolling (applications typically open November),High school students,"~$3,495-$4,195 (all-inclusive: tuition, room, board)",Limited scholarships available,"Yale session in New Haven, CT — no travel needed for CT student. Good fit for law interest.",https://www.nslcleaders.org/youth-programs/law-advocacy/,nslcleaders.org
Pioneer Academics Research Program — Biology,summer_programs,🟢 Watch List,April (rolling with early deadlines),High school students (typically 10th-12th grade),"~$6,950 (full program)",Need-based financial aid available,Online — flexible schedule. Offers college-level research credit. Wide range of biology subfields available. Can complement summer schedule.,https://pioneeracademics.com/,pioneeracademics.com
Simons Summer Research Fellowship at Stony Brook,summer_programs,🟢 Watch List,Early February,Rising seniors (current juniors); age 16+; US citizens/permanent residents,"Free (stipend of $1,500-$2,000 provided; commuter meal plan included)",Free program with stipend; campus housing possibly available,"Long Island, NY — accessible from CT. Faculty-mentored research. Strong biology options. Program dates: late June to early August.",https://www.stonybrook.edu/simons,stonybrook.edu
Broad Summer Scholars Program (BSSP),summer_programs,🟢 Watch List,Early February (applications open October/November),Rising seniors (completed junior year); age 16+; must live within 45 min of Broad Institute Cambridge,"Free ($6,000 stipend provided; housing and meals included)","Fully funded — $6,000 stipend, housing, and meals all provided",Strong genomics focus. Boston/Cambridge accessible from CT. 10 weeks: early June to early August. Must be able to commute to Cambridge.,https://www.broadinstitute.org/bssp,broadinstitute.org
Telluride Association Summer Seminar (TASS) — Law & Society,summer_programs,🟢 Watch List,Early January (applications open December),"Current high school sophomores and juniors; age 14+; US citizens, permanent residents, or students attending US high schools","Free (tuition, room, board, books, field trips, and travel allowance all covered)",Fully funded — all costs covered including travel,Not a pre-professional law program — deep dive into critical legal theory and constitutional studies. Free to apply. 6 weeks late June to early August.,https://www.tellurideassociation.org/,tellurideassociation.org
Brown University Pre-College — Leadership in Law,summer_programs,🟢 Watch List,Mid-February (priority); rolling thereafter,Grades 9-12,"~$5,000-$6,000 (2-week residential, all-inclusive)","Need-based financial aid available; limited, first-come first-served","Also offers STEM/biology programs like Summer in the Lab (7-week, ~$15K) and shorter neuroscience courses. Providence, RI accessible from CT.",https://precollege.brown.edu/,precollege.brown.edu
University of Chicago Pre-College — Constitutional Democracy / Global Law & Politics,summer_programs,🟢 Watch List,Early/Mid-February (priority),"Current high school freshmen, sophomores, juniors, or seniors","~$6,450 (residential: tuition, housing, meals); ~$3,600 (commuter)",Need-based scholarships available,Two sessions available. UChicago also offers Research in the Biological Sciences (RIBS) for biology interest. Chicago location.,https://precollege.uchicago.edu/,precollege.uchicago.edu
Cornell University Precollege — Introduction to Law / Biology Courses,summer_programs,🟢 Watch List,Priority early April; final mid-May,Rising juniors and seniors (grades 10-12),"~$5,000-$7,500 (3-week); ~$12,000-$15,500 (6-week, tuition + room/board)",Limited need-based financial aid available,"Ithaca, NY — ~4 hrs from CT. Offers college credit. Courses include mock trials, legal research, neuroscience, biomedical sciences.",https://precollege.cornell.edu/,precollege.cornell.edu
UF Student Science Training Program (SSTP),summer_programs,🟢 Watch List,Mid-February (applications open December/January),Rising seniors (current juniors); GPA 3.5+ recommended,"~$5,500 (all-inclusive: tuition, room, board, activities)",Need-based financial aid available,"Biology research areas include cancer biology, neurobiology, microbiology, genetics. College credit on UF transcript. Gainesville, FL.",https://www.cpet.ufl.edu/students/sstp/,cpet.ufl.edu
Garcia MRSEC Summer Research Program at Stony Brook,summer_programs,🟢 Watch List,Late February/March (applications open December/January),Rising seniors primarily (exceptional rising juniors considered); age 16+,Free (stipend provided; housing may be available),Free program with stipend,"Materials science with biology applications (biomaterials, polymer chemistry). Long Island, NY — accessible from CT.",https://www.stonybrook.edu/garcia-mrsec/summer-research-program,stonybrook.edu
Scholastic Art & Writing Awards,writing_humanities,🟢 Watch List,2026-12-01,"US and Canadian students grades 7-12, ages 13+",$10 per entry (individual); $7 per entry (group); fee waivers available,Partial fee waivers for low-income students,"Regional deadlines vary Sep-Dec 2026. National deadline Dec 1, 2026. Extremely prestigious for college apps. Student is a 10th->11th grader, perfect fit.",https://www.artandwriting.org/,Web search: artandwriting.org verified
NYT Student Editorial Contest,writing_humanities,🟢 Watch List,TBD,Students worldwide ages 11-19 in middle or high school,Free,None (free entry),"Runs Jan 15 - Mar 11, 2026. 450-word limit. Joining NYT for biology+law policy issues (e.g., CRISPR regulation, gene editing ethics) could be strong. Less prestigious but great for publication portfolio.; deadline may have passed",https://www.nytimes.com/2025/09/17/learning/our-2025-26-student-contest-calendar.html,Web search: nytimes.com/learning verified
Princeton University 10-Minute Play Contest,writing_humanities,🟢 Watch List,TBD,High school students grades 9-12 worldwide,Free,None (free entry),"Deadline Jan 15, 2026. Winner's play performed at Princeton. Strong college app signal for competitive schools.; repeats annually, check for 2027 dates",https://arts.princeton.edu/about/opportunities/high-school-ten-minute-play-contest/,Web search: princeton.edu verified
Bennington College Young Writers Awards,writing_humanities,🟢 Watch List,2026-11-01,Students grades 9-12,Free,None (free entry),"Deadline ~Nov 1, 2026 (confirm later in year). Prize is scholarship to Bennington College (contingent on enrollment). Still strong credential regardless.",https://www.bennington.edu/young-writers-awards,Web search: bennington.edu verified
The Concord Review,writing_humanities,🟢 Watch List,TBD,High school students worldwide,$100 submission fee,Fee waivers available for low-income students,"Incredibly prestigious for college apps. Student could write on history of bioethics, eugenics laws, medicine/legal history. Must be Chicago/Turabian style. Start research summer before 11th grade.; repeats annually, check for 2027 dates",https://www.tcr.org/,Web search: tcr.org verified
YoungArts Writing Competition,writing_humanities,🟢 Watch List,2026-10-15,"US citizens/permanent residents ages 15-18, grades 10-12",$25 application fee (waivers available for low-income),Full fee waivers available for low-income students,Shifted to rolling model (YoungArts+). Check youngarts.org for exact deadlines. Cash prizes up to $10k. National recognition + mentorship. Strong college app signal.,https://youngarts.org/,Web search: youngarts.org verified
Adroit Prizes for Poetry and Prose,writing_humanities,🔴 Action This Week,2026-05-17,High school and undergraduate students worldwide,Free,None (free entry),Deadline likely ~May 2026. Prestigious within creative writing circles. Prose category accepts fiction or creative nonfiction.,https://theadroitjournal.org/prizes,Web search: theadroitjournal.org verified
AFSA National High School Essay Contest,writing_humanities,🟢 Watch List,TBD,US high school students grades 9-12,Free,None (free entry),"Opens ~Dec/Jan. Deadline ~Apr 1. Trip to DC is a unique prize. Topic could be tied to international bioethics, global health law, etc.; deadline may have passed",https://afsa.org/essay-contest,Web search: afsa.org verified
National Youth Poet Laureate,writing_humanities,🟢 Watch List,TBD,"Teens ages 13-19, US residents/citizens",Free (local level varies),None,"National deadline ~Jan/Feb 2026. Need to check CT local program. High profile but very competitive. Only for students with serious poetry track record.; repeats annually, check for 2027 dates",https://www.youthpoetlaureate.org/,Web search: youthpoetlaureate.org verified
Markkula Center for Applied Ethics Essay Contest,writing_humanities,🟢 Watch List,TBD,High school students,Free,None (free entry),Deadline ~Mar 2026 (check fall 2025 for confirmation). Directly relevant to student's bio+law interests. Good practice for longer scholarly essays.; deadline may have passed,https://www.scu.edu/ethics/,Web search: scu.edu/ethics verified
Niblock Student Essay Contest (U Pittsburgh Bioethics),writing_humanities,🔴 Action This Week,2026-06-01,High school students grades 9-12,Free,None (free entry),"Deadline ~Jun 1, 2026. Smaller prize but niche relevance to biology+law. Published on bioethics.pitt.edu. Great for demonstrating focused interest.",https://www.bioethics.pitt.edu/education/high-school-bioethics/niblock-student-essay-contest,Web search: bioethics.pitt.edu verified
Kennedy Institute of Ethics Essay Contest (Georgetown),writing_humanities,🟢 Watch List,TBD,High school students,Free,None (free entry),Deadline ~Apr 2026. Check kennedyinstitute.georgetown.edu in early 2026 for exact date. Bioethics + law intersection. Ivy+ caliber institution sponsor.; deadline may have passed,https://kennedyinstitute.georgetown.edu/,Web search: kennedyinstitute.georgetown.edu verified
Poetry Out Loud,writing_humanities,🟢 Watch List,TBD,US high school students grades 9-12,Free,None (free entry),"Runs Sep-Apr academic year. National finals ~Apr/May 2026. Not writing but oral performance of poetry. Only if student is interested in performance/recitation.; repeats annually, check for 2027 dates",https://www.poetryoutloud.org/,Web search: poetryoutloud.org verified
CT Mirror High School Journalism Contest,writing_humanities,🟢 Watch List,2026-12-31,Connecticut high school students,Free,None,"Local CT opportunity. Student can submit op-eds, news articles. CT-specific angle for local journalism. Check for specific contests on site.",https://ctmirror.org/category/high-school-journalism/,Web search: ctmirror.org
