name,category,tier,deadline,eligibility,cost,aid,notes,url,source
AMC 12 (American Mathematics Competitions) - 2026-27,science_math,🟢 Watch List,2026-10-15 (regular registration; late 2026-10-28),"AMC 12: high school students in grade 12 and below. (Note: AMC 10 is restricted to grade 10 and below, so an 11th grader must take AMC 12.) Registration is through the school or an authorized test center - no individual sign-up",School pays $55-$115 per competition registration; student cost set by test center (often free/absorbed by school),None,"URGENT: regular registration closes Oct 15, 2026 (within 60 days) - ask the math department NOW whether the school is registered. 25 questions/75 min. Top ~2.5% of AMC 12 scorers qualify for AIME (Feb 2027). Prep: Art of Problem Solving books and past AMC papers.",https://maa.org/student-programs/amc,maa.org
USAMTS (USA Mathematical Talent Search) - Year 38,science_math,🟢 Watch List,Round 1 ~Dec 2026 (TBD; Year 38 opens ~Oct 2026),All US middle and high school students (US citizens or residents who have not completed high school); no prior qualification needed,Free,N/A,"Round 1 ~Oct-Dec 2026, Round 2 ~Jan-Feb 2027, Round 3 ~Mar-Apr 2027 (exact dates TBD for Year 38). Sponsored by NSA, administered by AoPS. Excellent for building proof-writing skills and an alternate AIME qualification route.",https://www.usamts.org,usamts.org
HiMCM (High School Mathematical Contest in Modeling) - 2026,science_math,🟢 Watch List,2026-11-04 (registration; contest runs 2026-11-04 to 2026-11-17),All high school students (grades 9-12); teams of up to 4 with a faculty advisor who registers the team,$100 per team,None,"29th HiMCM in 2026. Advisor (any school faculty) registers at contest.comap.com; fee paid by anyone (parent/teacher). Results by Jan 31, 2027. Good complement to AMC for quantitative/application strength on college apps.",https://mathmodels.org/contests/himcm-midmcm,mathmodels.org
MathWorks Math Modeling Challenge (M3 Challenge) - 2027,science_math,🟢 Watch List,"Feb 2027 (registration for 2027 cycle expected ~Feb 19, 2027; 2026 cycle closed - not yet announced)",High school juniors and seniors in the US (or sixth form in England/Wales); homeschool/cyber students 16-18 eligible; teams of 3-5 with one coach,Free,"$100,000+ in scholarship prizes to winning teams (37 award teams)",14-hour continuous window of team's choice during Challenge weekend (~Feb 27-Mar 3 window pattern). No registration fee. Register via coach when 2027 registration opens (watch m3challenge.siam.org). Free prep resources incl. MATLAB technical computing award.,https://m3challenge.siam.org,m3challenge.siam.org
Science Olympiad - Division C (2026-27 season),science_math,🟢 Watch List,Season starts Sep 2026 (rules released Sep 2026; state team registration typically Aug-Sep 2026); CT Division C State Tournament ~Apr 2027 at UConn Storrs (TBD); National May 2027 (TBD),Grades 9-12 (Division C) competing as a school team of up to 15 students; must advance through regional and state tournaments,State/team registration fees vary (typically ~$100-$300 per school/team; invitationals extra),Limited (national Founders' Scholarships of $10k for select seniors; otherwise none),"2027 event slate includes Anatomy & Physiology, Botany, Chem Lab, Designer Genes, Disease Detectives, Protein Modeling, Water Quality. Rules released Sep 2026. MIT (Jan 23, 2027), Harvard (Feb 6-7, 2027), Princeton (Feb 6, 2027) invitationals are great practice. Join the school team or start one via CT Science Olympiad (stemact.org).",https://www.soinc.org,soinc.org
Connecticut Science & Engineering Fair (CSEF) - 2027,science_math,🟢 Watch List,2026-08-24 to 2026-10-31 (school registration); 2027-02-15 (student forms due 11:59 pm),Grades 7-12 students attending CT schools (or Fishers Island); projects must be original student research; life-science research needs SRC pre-approval before starting,$45 registration fee,None,"School registration opens Aug 24, 2026 - act now so the school registers by Oct 31. SRC approval required BEFORE starting vertebrate/human-subject/biological research, so the research plan must be drafted early. Fair held early March 2027 (preliminary judging remote week 1, then in-person at Quinnipiac).",https://ctsciencefair.org,ctsciencefair.org
Connecticut JSHS / CT High School Science & Humanities Symposium (HSSHS) - 2027,science_math,🟢 Watch List,"~2026-12-22 (2026 cycle was Dec 22, 2025; 2027 dates TBD - registration typically opens mid-Nov)","Grades 9-12, US citizens or lawful permanent residents; original independent research with paper, abstract, poster, and 12-min oral presentation; one regional symposium per student (region by school location)",Free,Scholarships/cash awards at regional and national levels (national component currently suspended),"IMPORTANT STATUS NOTE: national JSHS was suspended in 2026 after loss of federal funding; CT AHEC continued the CT HSSHS locally (no national component). Verify the 2027 cycle status with CT AHEC (h.uconn.edu/ct-hsshs / ctjshs.com). Application deadline ~Dec 22, judging late Feb, symposium at UConn Health.",https://ctjshs.com,ctjshs.com
International BioGENEius Challenge - 2027,science_math,🟢 Watch List,At-Large deadline ~mid-May 2027; state competitions Feb-May 2027 (deadlines vary by state),"US/Canada high school students in grades 9-12 who have conducted original biotechnology research (healthcare, agriculture, industrial/environmental science); CT is not a partner state so students use the At-Large (virtual) route",Free,"N/A (recognition, networking, internships exposure at BIO convention)","Submission: online application, 250-word abstract, 55-word description, poster PDF, mentor/safety info. Finalists invited to present at BIO International Convention (June 2027, Boston per one listing - verify). Check partner-state status; some 2026 state pages noted uncertainty about the international round, so verify on biotechinstitute.org.",https://biotechinstitute.org/application-portal,biotechinstitute.org
USNCO (US National Chemistry Olympiad) - 2027,science_math,🟢 Watch List,~2027-01-18 (registration via usncoreg.acs.org; local ACS section may set earlier cutoffs - verify with CT section),Grades 9-12 enrolled in US high school; US citizen or permanent resident required to advance past the Local Exam; under 20 as of July 1 of competition year,Free (local exam); nominal fees possible via some sections,None,Local exams March 2027; each local section nominates a limited number (max 2 per school) to the National Exam; National Exam mid-April 2027 at university sites; study camp at US Air Force Academy. Registration done by parent/guardian at usncoreg.acs.org.,https://acs.org/education/students/highschool/olympiad/,acs.org
National Science Bowl (NSB) - 2027,science_math,🟢 Watch List,"2026-10-05 (regional registration opens; teams must register ~3 weeks before their regional event, i.e., by Dec 2026-Jan 2027)",High school teams of 4-5 students from the same school (grades 9-12); must compete in the assigned regional for the school's state/county; coach handles registration,Free,Expenses covered for national finalists in DC,"Regional registration opens Monday Oct 5, 2026 at 12:00 noon ET on science.osti.gov; find the CT-designated regional on the High School Regionals page. ~65 HS regionals, ~10,000 HS students annually. Nationals Apr 29 - May 3, 2027; 2028 nationals Apr 27 - May 1, 2028.",https://science.osti.gov/wdts/nsb,science.osti.gov
Toshiba/NSTA ExploraVision - 2027,science_math,🟢 Watch List,"~2027-02-03 (est. - last cycle deadline was Feb 3, 2026 at 7:00 pm ET; some listings say Jan 31, 2027; confirm on exploravision.org)",US/Canadian students K-12; teams of 2-4 with a coach (21+) and optional mentor; division determined by oldest team member (High School = grades 10-12); each student one project/year,Free,"US EE Savings Bonds and a trip to Washington, DC for national winners","2,000+ teams (nearly 6,000 students) in the 2026 cycle. Project: title (50 chars), abstract (150 words), 11-page description, bibliography, 5 sample web pages. Coach submits online by deadline (~Feb 2027). National winners honored in Washington, DC each June.",https://exploravision.org,exploravision.org
GENIUS Olympiad - 2027,science_math,🟢 Watch List,2027-03-01 (individual/international applications); 2027-04-18 (regional/national fair nominees); finals 2027-06-08 to 2027-06-12,Grades 9-12 worldwide (ages 13-17); individual or team projects; under-17 participants need an adult chaperone at finals,$60 per project submission; ~$600 participation fee per finalist (waivers/financial aid may be available - verify),RIT scholarships ($25k+) for top winners; some financial assistance,"Finals held at Rochester Institute of Technology, NY, June 8-12, 2027 (NYC/Washington/Boston trips for winners per one listing). Applications open Dec 1, 2026. Projects judged on environmental/sustainability relevance; strong overlap with ISEF projects.",https://geniusolympiad.org,geniusolympiad.org
NCF-Envirothon - 2027,science_math,🟢 Watch List,CT state competition ~May 2027 (TBD); National finals ~Jul 2027 (TBD),High school students grades 9-12 (ages 14-19 at start of competition year); teams of 5 with an advisor,"State fees vary; ~$2,500 per team for nationals (2026 listing, covers housing/meals/activities)",None,"25,000+ students from US/Canada/China/Singapore compete annually. Tests cover soils/land use, aquatic ecology, forestry, wildlife + annual issue. Join or form a 5-person team; contact CT Envirothon coordinator in fall 2026 for 2027 state competition dates.",https://envirothon.org,envirothon.org
Research Science Institute (RSI),summer_programs,🟢 Watch List,"Dec 2026 (TBD; 2026 cycle closed Dec 10, 2025, apps open ~Oct)","Rising seniors (apply during junior year); US citizens/permanent residents apply directly (internationals via country selection agencies); ~3,000 applicants for ~100 spots","Free (tuition, room, board); ~$65 application fee",N/A — fully funded,"Flagship reach program — apply early fall 2026 (typical window Oct–Dec). Official program page verified via MIT's official RSI page (math.mit.edu links to cee.org); cees.org pages returned server errors to fetcher, so verify the exact page URL before linking. Biology students do real lab research with publishable output.",https://www.cee.org/research-science-institute,cee.org
Summer Science Program (SSP),summer_programs,🟢 Watch List,"Feb 2027 (TBD; 2026 cycle: domestic apps closed Feb 19, international Jan 29; apps opened Dec 31)",Current high school juniors only (15–18 during program); track prerequisites: precalculus/calculus + physics (astrophysics) or biology/chemistry (biochem/genomics),"Program fee ~$8,950 (verify 2027 fee); need-blind aid — free for families ≤$75k income, discounts under ~$140k, $3,000 stipends for select participants",Need-blind; free ≤$75k income; discounts <$140k; stipends available,"VERIFIED on official ssp.org page (2026 dates + 'graduates in 2028 eligible for 2027'). High-income family will pay full fee but that's normal — admissions are need-blind and merit-based, NOT pay-to-play.",https://ssp.org/application,ssp.org
NIH High School Summer Internship Program (HS-SIP),summer_programs,🟢 Watch List,Feb 2027 (TBD; 2026 cycle closed Feb 18),"High school juniors/seniors, 16–18; US citizens or permanent residents; students under 18 must live within 40 miles of an NIH campus (18+ exempt)","Paid — monthly stipend (~$2,500+/month at high school level)",N/A — paid internship,VERIFIED program exists via official training.nih.gov (HS-SIP FAQs page confirmed; main page returned 403 to fetch tool). Apply through the NIH Application Center; mentor matching is competitive. Biotech/biology research at the highest level — the gold-standard gov research internship.,https://www.training.nih.gov/research-training/hs/hs-sip,training.nih.gov
Simons Summer Research Program,summer_programs,🟢 Watch List,"Feb 2027 (TBD; 2026 program June 29–Aug 7, application closed early Feb; school nomination by ~Jan 30)","Current juniors (11th grade), at least 16 years old; US citizens or permanent residents; MUST be nominated by their high school (2 students per school max)",Free (no tuition); stipend provided; students cover own travel and any dorm costs,N/A — free program with stipend,VERIFIED via official stonybrook.edu pages. School-nomination bottleneck makes early action critical. One of the most recognized free research fellowships in admissions.,https://www.stonybrook.edu/commcms/aertc/commcms/simons/applying_to/how-to-apply.php,stonybrook.edu
Garcia Summer Scholars Program (Stony Brook),summer_programs,🟢 Watch List,"Mar 2027 (TBD; 2026 cycle: letters/transcripts due Mar 4; third-party trackers list Mar 15, 2027)","High school juniors/seniors at least 16 by July 4 of program year; unweighted GPA ≥95/100 (3.8); test scores ≥60th percentile; 3+ relevant courses (English, chemistry, math/calculus, physics, biology); 3 letters of recommendation","$4,000 laboratory usage fee + $50 non-refundable registration fee; housing/meals extra (~$2,500+)",Not advertised — fee-based program; treat as self-funded,VERIFIED via official stonybrook.edu eligibility/apply pages. Flag: significant lab fee + housing — real cost but admission is competitive and merit-based. Deadline historically Feb–Mar.,https://www.stonybrook.edu/garcia/summer-program/apply.html,stonybrook.edu
Broad Summer Scholars Program (BSSP),summer_programs,🟢 Watch List,Jan 2027 (TBD; 2026 cycle closed Jan 21),Rising seniors who attend a high school in MA within commuting distance of the Broad (Cambridge); B+ or better in science/math; US citizen/PR or work-authorized,"Free; $3,600 stipend + partial transportation reimbursement",N/A — stipend included,VERIFIED via official broadinstitute.org students page. Flagship genomics research program; keep on radar only if geography changes.,https://broadinstitute.org/students/summer-research-programs,broadinstitute.org
Boston University Research in Science & Engineering (RISE),summer_programs,🟢 Watch List,Feb 2027 (TBD; 2026 cycle closed Feb 11; decisions March–April),Rising seniors (apply as juniors); US citizens or permanent residents; transcript + essays + 2 recommendations (one science teacher),"~$5,700 tuition + fees + room/board (residential total ~$8,900); non-refundable application fee; limited financial aid",Limited need-based financial aid,VERIFIED via official bu.edu pages (2026 deadline Feb 11 per BU admissions-timeline page). One of the longest-running and most respected university research programs for HS students.,http://bu.edu/summer/high-school-programs/research,bu.edu
Anson L. Clark Scholars Program (Texas Tech),summer_programs,🟢 Watch List,Feb 2027 (TBD; 2026 cycle closed Feb 16),"Rising high school seniors and recent graduates, at least 17 by program start; US citizens or permanent residents; PSAT/SAT/ACT scores required with application",Free (room and board provided); $750 stipend after successful research report; $25 application fee,N/A — free program with stipend,"VERIFIED via official depts.ttu.edu pages (2026 dates Jun 21–Aug 6; deadline Feb 16). Tiny cohort (12) makes it a reach, but it's free and covers bio + humanities — a rare dual-interest fit.",https://depts.ttu.edu/clarkscholars/ProgramDetails.php,depts.ttu.edu
Science and Engineering Apprenticeship Program (SEAP),summer_programs,🟢 Watch List,2026-11-01,Current high school students who have completed grade 9; at least 16 by program start; US citizens,"Paid — $4,000 stipend (new participants); $4,500 returning",N/A — paid apprenticeship,"VERIFIED via official onr.navy.mil + navalsteminterns.us pages ('opens each year on August 1 and closes on November 1'). One of the few PAID federal research apprenticeships open to high schoolers; competitive, lab-specific eligibility varies.",https://www.navalsteminterns.us/seap/,navalsteminterns.us
"Telluride Association Summer Seminar (TASS, formerly TASP)",summer_programs,🟢 Watch List,"Dec 2026 (TBD; 2026 cycle: apps opened Oct 15, closed Dec 3)",Current high school sophomores and juniors; at least 15 at program start and no older than 17 at end,"Free — tuition, room, board, books, and travel covered",N/A — fully funded,"VERIFIED via official tellurideassociation.org (2026 dates/timeline; program formerly called TASP). Application is essay-based, focuses on how you think rather than scores. Note: some third-party trackers list a 'TASP' deadline of Jan 15, 2027 — official 2026 cycle closed Dec 3, so plan for early December.",https://tellurideassociation.org/our-programs/high-school-students/,tellurideassociation.org
Hutton Junior Fisheries Biology Program (American Fisheries Society),summer_programs,🟢 Watch List,Jan 2027 (TBD; 2026 cycle closed Jan 25),"Current high school juniors and seniors, at least 16; US, Puerto Rico, Mexico, or Canada residents; statement of interest + 2 essays (one video) + transcript + reference","Free; $3,000 stipend + paid summit trip",N/A — paid internship,"VERIFIED via official hutton.fisheries.org pages + 2026 application form (deadline Jan 25, 2026). Note: deadlines in the Jan 19–25 range across recent cycles.",https://hutton.fisheries.org/,hutton.fisheries.org
Georgetown University Law Academy (Summer Programs for High School Students),summer_programs,🟢 Watch List,"2027-01-31 (early-bird deadline, waives $50 fee); final deadline 2027-05-15 (TBD for 2027 cycle)",Current high school students (freshmen through juniors; grade 9–12 per program materials),"~$3,725 residential / ~$3,095 commuter; $50 application fee (waived early bird)",Limited need-based scholarships; early-bird discounts,"VERIFIED via official summer.georgetown.edu program page. Sessions typically late June, mid-July, late July. Good 'law flavor' option to pair with a research summer, but not selective — do not over-weight in the application narrative.",https://summer.georgetown.edu/programs/SHS16/law-academy,summer.georgetown.edu
Pioneer Academics Research Program,summer_programs,🟢 Watch List,Rolling — multiple cohorts; summer 2027 cohort applications typically close ~April 2027 (TBD; verify on site),"High school students grades 9–12 with strong academics; application requires essays, transcript, and teacher recommendations — admission is competitive (not guaranteed)","~$7,000+ tuition (2025 pricing; verify) — high-cost mentorship",Need-based financial aid available,"Company site verified via search-index references only (pioneeracademics.com). Included as a realistic backup given cost is not a barrier; recommend exhausting free selective programs (RSI, SSP, Simons, SEAP, NIH) before paying.",https://pioneeracademics.com,pioneeracademics.com
USACO (USA Computing Olympiad) 2026-27 Season,tech_ai,🟢 Watch List,Jan 2027 (TBD; recent seasons' first contest was early January),"Pre-college students of any age, worldwide; no pre-registration required",Free,N/A (free); top finishers invited to paid-for training camp,"Certified-score rules (start within 15-min window Saturday 12:00 ET for Gold/Platinum) apply for USA students seeking official ranking. C++, Java, Python all supported.",https://usaco.org/,usaco.org
Congressional App Challenge 2026,tech_ai,🟢 Watch List,2026-10-26,"US middle/high school students in a participating congressional district; individuals or teams up to 4 (at least half from the district); US residents, no citizenship requirement",Free,N/A (recognition-based); winners invited to Capitol Hill reception,"Deadline varies slightly by district (Oct 26 vs Oct 30, 2026 reported); verify the exact date with the CT district office. Winning apps get Capitol display, congressional recognition, and press release.",https://www.congressionalappchallenge.us/,congressionalappchallenge.us
NASA TechRise Student Challenge 2026-27,tech_ai,🟢 Watch List,TBD (opens Sep 2026; entries due ~Nov 2026),"Teams of 6th-12th graders at US public/private/charter schools (incl. territories), led by an educator; no experience required",Free,"Winning teams receive $1,500 build grant + assigned flight on NASA-sponsored balloon flight","Educators pre-register; schools must sponsor the team. 2025-26 winners announced Jan 20, 2026 (370+ students, 52 states/territories).",https://www.futureengineers.org/nasatechrise,futureengineers.org
FIRST Tech Challenge (FTC) 2026-27 Season — BIOBUZZ,tech_ai,🟢 Watch List,Rolling (registration open now; kickoff 2026-09-12),Students grades 7-12; teams of up to 15 with 2+ adult coaches; school- or community-based teams,"~$275-350 team registration + robot kit (about $2,000+; rookie grants/starter kits available)","Rookie team starter grants, FIRST grants and local sponsor support available","Season schedule: registration opened May 27, 2026; kickoff Sep 12, 2026; qualifiers roughly Oct 2026-Feb 2027; robotics is a strong complement to AI/game-dev interests.",https://www.firstinspires.org/robotics/ftc,firstinspires.org
Zero Robotics High School Tournament 2027 (MIT Media Lab / NASA),tech_ai,🟢 Watch List,"Oct/Nov 2026 (TBD; 2026 cycle registration ran Oct 15-Nov 21, 2025)",US high school teams of 5-20 students with an adult mentor (US or ESA member-state students); coding experience helpful but training provided,Free,N/A (free); finalists attend finals day at MIT (travel at team expense),2026 finals moved from ISS to MIT due to ISS availability; tournament remains a flagship Media Lab + NASA pathway. Also note MIT Media Lab's 'Student Voices in AI Club' (12-week AI policy club) is currently piloted with school districts rather than open to individual students.,https://zerorobotics.mit.edu/,zerorobotics.mit.edu
Day of AI & America's Youth AI Festival (MIT RAISE),tech_ai,🟢 Watch List,TBD (annual May 2027 celebration; festival typically July),Open to students and educators worldwide; festival project submissions for students ages 13-18,Free,N/A (free),"2026 festival (Jul 17-19) co-hosted with The School Superintendents Association and the Edward M. Kennedy Institute; 'Me, Myself, and AI' and 'AI Live' contests ran through March 31, 2026.",https://www.dayofai.org/,dayofai.org
Games for Change Student Challenge 2026-27,tech_ai,🟢 Watch List,TBD (2026-27 cycle opens ~Nov 2026; deadline ~Mar 2027),Ages 10-25 (Senior division 14-18); teams of 1-4; under-18s need parent/guardian/teacher consent,Free,"$10,000 Game of the Year scholarship; finalists get all-expenses-paid trip to the Games for Change Festival","Games must be browser-playable, built on free/open platforms, and address one of the annual themes; awards include best gameplay, best Unity game, best trailer, best tabletop.",https://g4cstudentchallenge.secure-platform.com/,g4cstudentchallenge.secure-platform.com
"GGJ Next 2027 (Global Game Jam for youth, ages 10-18)",tech_ai,🟢 Watch List,TBD (jam window ~Nov 2026 to Mar 2027),"Youth ages 10-18; digital games, tabletop games, character design, or game trailers; teams of 1-4",Free,"G4C Game of the Year: $10,000 USD scholarship shared among the team","Games must use free/open platforms (Unity, Godot, Scratch, etc.) and be browser-playable; GGJ Next also awards 'Best National Jam Game' per country.",https://globalgamejam.org/ggjnext,globalgamejam.org
Unreal Challenges (Epic Games) — incl. Unreal Engine Students & UEFN categories,tech_ai,🟢 Watch List,TBD (new challenge roughly monthly; latest cycle 'Furious Elegance' launched June 2026),Open to all creators; the 'Unreal Engine Students' category targets students in higher education or accredited courses — high schoolers should verify eligibility per challenge rules (they may enter the general/UEFN categories),Free,"Cash prizes ($100-$1,000), software licenses, merch, official blog features","Epic also runs Epic MegaJams (large team jams; UEFN added recently). Check forums.unrealengine.com for each cycle's full rules and deadlines; the page recycles previous challenge content, so confirm dates on the live forum thread.",https://dev.epicgames.com/community/activities,dev.epicgames.com
"Camel City Game Jam & Expo (Unreal Engine, high school)",tech_ai,🟢 Watch List,TBD (2027 edition; 2026 edition ran 2026-04-12),High school students; primarily North Carolina school districts (Winston-Salem/Forsyth + neighbors) — travel participation possible but regional focus should be confirmed,Free (school- and sponsor-funded),"N/A (awards: Best in Show, Mechanical Mastery, Artistic Vision, etc.)",Hosted by Winston-Salem/Forsyth County Schools CTE with Camel City Student Innovation; 2026 industry lineup included Epic Games and Blizzard. Watch camelcitygamejam.com and its itch.io page for 2027 registration.,https://camelcitygamejam.com/,camelcitygamejam.com
"CodeDay (student hackathon — Providence, RI Nov 14-15, 2026)",tech_ai,🟢 Watch List,Rolling (Providence event 2026-11-14; registration opens ~1 month before),High school students only (school ID required); all skill levels,Free (donation-supported),N/A,Check event.codeday.org for the closest event and to join the notification list; events also run quarterly in other Northeast cities.,https://event.codeday.org/,event.codeday.org
WAICY — World Artificial Intelligence Competition for Youth 2026-27,tech_ai,🟢 Watch List,"Nov 2026 (TBD; application typically due late Nov, event early Dec)","Students worldwide, ages 6-18 (grade-level groups); individual or teams up to 5; no prior AI experience required",Free,Awards/recognition per track and grade group (no cash listed),"Grown from 200 students (2018) to 73,900+ (2025) across 103 countries. Verify 2026-27 dates on waicy.org when announced.",https://waicy.org/,waicy.org
ACSL — American Computer Science League 2026-27 Season,tech_ai,🟢 Watch List,2026-10-20 (Contest 1 opens; registration from 2026-09-01),Grades 7-12 (Junior: grade 9 and under; Intermediate/Senior: high school); students compete as school teams with an advisor,~$40/student (nominal per-student/team fee; varies by division),N/A,Four contest windows across the school year with a national invitational final in May; certificates for top teams/individuals per state.,https://acsl.org/,acsl.org
picoCTF / CMU CyLab Security Academy 2027,tech_ai,🟢 Watch List,Mar 2027 (TBD; annual competition typically mid-March),"Middle and high school students (ages 13+); global participation, prizes for US/Canada teams",Free,Cash prizes for top eligible US/Canada middle and high school teams; top teams invited to CMU,picoGym offers year-round practice; the picoPrimer is a free textbook-style learning resource. Verify the 2027 competition window on the CyLab Security Academy site.,https://picoctf.org/,picoctf.org
Microsoft Imagine Cup Junior 2027 (AI for Good),tech_ai,🟢 Watch List,"Apr 2027 (TBD; 2026 cycle registration Jan 10-May 10, 2026)",Students ages 13-18 worldwide; teams of 1-6; no prior coding required (Microsoft provides AI for Good resources),Free,Winners announced on Microsoft Education channels; regional/global recognition (no cash listed for ICJ),Distinct from the main Imagine Cup (18+ startup competition). Verify 2027 dates on the Imagine Cup site when the new cycle opens.,https://imaginecup.microsoft.com/,imaginecup.microsoft.com
MIT Beaver Works Summer Institute (BWSI) 2027,tech_ai,🟢 Watch List,TBD (online prereqs Dec 2026; summer application ~Mar 2027; rec letters ~Apr 2027),High school students entering senior year (current juniors) attending US high schools; must complete online prerequisite coursework,"Free for family income/assets under $200K; $2,400 above that threshold (housing not included)",Tuition-free under $200K family income; commuter/residential options; no housing stipend,"Acceptance is highly selective and tied to completing the online prerequisite courses; teacher recommendation required. Not a Media Lab program, but MIT's premier HS AI/robotics offering.",https://bwsi.mit.edu/,bwsi.mit.edu
AI Challenge 2026 — International AI Contest for Children & Youth (Sber / AI Alliance),tech_ai,🟡 Prep Now,2026-09-15,School Students category: up to age 18 (current high school students and graduates); requires confident Python coding and basic classical ML knowledge; individual or teams,Free,Cash prizes (~$140K+ total pool); top performers invited to AI Journey conference (Moscow); IOAI-team training program for winners,"10,000+ participants from 75 countries in 2025 (incl. India). Russian-organizer context (Sber); fully online so no travel required for most stages. Verify on aiijc.com/en.",https://aiijc.com/en/,aiijc.com
Scholastic Art & Writing Awards (2027 cycle),writing_humanities,🟢 Watch List,"Dec 2026 (regional; varies — earliest 2026-12-01; CT region ~mid-Dec, national window Oct 1, 2026–Jan 6, 2027)","Grades 7-12, ages 13+, residing in US, US territories, military bases, or Canada",$10 per individual entry; $30 per senior portfolio (fee waivers available),"National scholarships up to $12,500; Gold/Silver Key recognition; exhibition & publication; National Awards Week June 8-11, 2027 in NYC","Verified on official calendar: opens Oct 1, 2026; first regional deadline Dec 1, 2026; Regional Announcement Jan 27, 2027; National Announcement Mar 31, 2027; National Awards Week June 8-11, 2027.",https://www.artandwriting.org/awards/,artandwriting.org
YoungArts National Arts Competition — Writing,writing_humanities,🟡 Prep Now,2026-10-06,Artists ages 15-18 (grades 10-12) who are US citizens or permanent residents,$35 application fee (waivers available),"Cash awards $250-$10,000; all-expenses-paid YoungArts Week (Miami); lifetime creative/professional support network; Presidential Scholars in the Arts pathway","Verified on official Apply page: opens July 21, closes Tuesday, Oct 6, 2026 8PM ET, for the 2027 application cycle.",https://youngarts.org/apply/,youngarts.org
JFK Profile in Courage Essay Contest (2027),writing_humanities,🟢 Watch List,2027-01-12,"US high school students in grades 9-12 (public, private, parochial, home school); US citizens at schools overseas",Free,"First place $10,000 + paid trip to Boston ceremony; second place $3,000; three finalists $1,000 each; 15 honorable mentions","Opens Sept 1, 2026 for the 2027 contest; requires nominating teacher info. Winner announced ~April 2027.",https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest,jfklibrary.org
John Locke Institute Global Essay Prize (2027),writing_humanities,🟢 Watch List,May 2027 (annual cycle; 2027 dates TBA — 2026 cycle ran Apr 1–May 31 with paid extensions to Jun 21),Anyone under 19 years old as of the regular submission deadline; open internationally,Free (fees apply only for deadline extensions),"$10,000 best-essay scholarship; first prize $5,000, second $2,000, third $1,000 (as Institute program scholarships); ceremony in London",Official site currently shows 2026 cycle dates only; 2027 dates TBA.,https://www.johnlockeinstitute.com/essay-competition,johnlockeinstitute.com
Bennington College Young Writers Awards,writing_humanities,🟢 Watch List,2026-11-01,High school students in grades 9-12 worldwide,Free,"Cash prizes ($500 first, $250 second, $125 third per category) plus Bennington College scholarship consideration","Deadline Nov 1 (annual, verified on official Bennington page).",https://www.bennington.edu/young-writers-awards,bennington.edu
The Concord Review (history research journal) + Emerson Prize,writing_humanities,🟢 Watch List,"2026-11-01 (quarterly cycles: Aug 1, Nov 1, Feb 1, May 1 — next after today is Nov 1, 2026)","High school students (typically under 18), English-speaking world",Submission fee applies (historically ~$40-70; confirm current fee on tcr.org),Publication in TCR; Emerson Prize for outstanding essays; National Writing Board evaluation for colleges,"Quarterly deadlines verified via tcr.org and secondary guides: Aug 1 (Winter), Nov 1 (Spring), Feb 1 (Summer), May 1 (Fall).",https://tcr.org/submit,tcr.org
NCTE Achievement Awards in Writing (2027 cycle),writing_humanities,🟢 Watch List,2027-02-15,High school sophomores and juniors (grades 10-11); nomination by school English department required (no self-nomination),Free,National recognition certificates; First Class students publicly listed on NCTE website; school plaques,"Verified on ncte.org: 2027 prompt 'The Meaning of Literacy Today' available; opens fall 2026 (Oct 20, National Day on Writing); closes Feb 15, 2027; results mid-May.",https://ncte.org/awards/achievement-awards-in-writing,ncte.org
Patricia Grodd Poetry Prize for Young Writers (Kenyon Review),writing_humanities,🟢 Watch List,2026-11-30,High school sophomores and juniors (grades 10-11),Free,Full scholarship to Kenyon Review Young Writers Workshop; publication in The Kenyon Review,"Verified: submissions open Nov 1 through Nov 30 annually, free, one unpublished poem.",https://kenyonreview.org/contests-pg.php,kenyonreview.org
Princeton University Ten-Minute Play Contest,writing_humanities,🟢 Watch List,Mar 2027 (2026 cycle ran Jan 12–Mar 31; 2027 window TBA),Eleventh grade students only (US or international),Free,"Cash prizes (first $500, second $250, third $100) + staged reading/performance at Princeton",Verified on arts.princeton.edu: eligibility limited to 11th grade; 2026 submissions ran Jan 12 - Mar 31; 2027 dates not yet posted.,https://arts.princeton.edu/about/opportunities/high-school-contests,arts.princeton.edu
Foyle Young Poets of the Year Award (2027),writing_humanities,🟢 Watch List,2027-07-31,"Ages 11-17 on the deadline date (July 31, 2027); open to all nationalities",Free,Top 15: mentoring package from The Poetry Society + print anthology publication; 85 commended: online anthology; ceremony in London (attendance optional),Deadline July 31 confirmed by official Poetry Society FAQ; 2027 cycle opens ~March/April 2027.,https://www.poetrysociety.org.uk/competitions/foyle-young-poets-of-the-year-award,poetrysociety.org.uk
The Adroit Prizes for Poetry & Prose (2027),writing_humanities,🟢 Watch List,May 2027 (2026 window ran Apr 1–May 12; 2027 dates TBA),Secondary (high school) and undergraduate students worldwide,Free to enter (some third-party listings cite a small fee; verify on official page),$200 prize per winner; publication in The Adroit Journal; recognition from distinguished poet/prose judges,"Verified via official Adroit Journal page: 2026 submission window Apr 1 - May 1, extended to May 12. 2027 dates TBA.",https://theadroitjournal.org/adroit-prizes,theadroitjournal.org
