name,category,tier,deadline,eligibility,cost,aid,notes,url,source
Columbia Undergraduate Law Review (CULR) High School Essay Contest,law_civics,🟢 Watch List,Typically spring (exact date varies annually),Current high school students worldwide (recent graduates not eligible),Free,N/A (non-monetary prize - publication and recognition),"Free to enter. Excellent for building a pre-law resume. Winning essay published. Past topics include due process, free speech, and judicial philosophy.",https://www.culawreview.org/high-school-essay-contest,web
Constituting America We The Future Contest,law_civics,🟢 Watch List,"May 31, 2027 (annual deadline)","U.S. citizens or legal residents, grades 9-12, ages 14-19",Free,N/A (recognition-based contest),Flexible categories (not just essays). Can showcase multiple talents. Year-long window gives ample preparation time.,https://constitutingamerica.org/contest-categories-new/,web
CBA LAW Camp (Connecticut Bar Association),law_civics,🟢 Watch List,Spring 2027 (application typically opens in March/April),CT high school students enrolled for 2026-27 academic year,Free,N/A (program is free),"Excellent free program at UConn Law in Hartford. July 6-10, 2026 dates. Day camp (no overnight). Provides exposure to legal profession and mock trial experience.",https://www.ctbar.org/public/k-12/law-camp,web
Penn Carey Law Pre-College Academy,law_civics,🟢 Watch List,Rolling admissions (typically closes when full),"High school students, grades 9-12","$9,899 (residential) / $6,299 (commuter)",Limited need-based and merit scholarships available (Philadelphia students priority),"Most prestigious high school pre-law program. July 12-31, 2026 (residential). Genuine law school experience. Travel to Philadelphia required.",https://www.law.upenn.edu/academics/legaleducationprograms/pre-college-summer.php,web
Harvard Pre-College Program (Law & Government Courses),law_civics,🟢 Watch List,"Early: Jan 7, 2026; Regular: Feb 11, 2026; Late: Apr 1, 2026 (for summer 2026)","High school students entering college in 2027 or 2028, at least 16 by June 20, 2026","$6,100 (includes tuition, room, meals)",Need-based scholarships available,"Prestigious program. Can select law-related courses. No grades/credit reduces pressure. Near CT in Cambridge, MA.",https://summer.harvard.edu/high-school-programs/pre-college-program/,web
NSLC on Law & Advocacy,law_civics,🟢 Watch List,Rolling (programs fill up),High school students (rising 9th-12th graders),"$4,095-$4,395 depending on campus",Limited scholarships available,"Multiple locations including Yale (New Haven, CT). Hands-on trial advocacy. Sessions typically 6-9 days. National reputation.",https://www.nslcleaders.org/youth-leadership-programs/law-advocacy/,web
Georgetown University Law Academy (Summer High School),law_civics,🟢 Watch List,Rolling admissions (typically May 2026 for summer sessions),"High school students, grades 9-12","Varies (one-week programs ~$3,000-$5,000 range)",Limited financial aid available,"Located in Washington, D.C. near Supreme Court and federal courts. Excellent law focus. Multiple sessions available.",https://summer.georgetown.edu/programs/SHS16/law-academy/,web
"Justice For All — Second Circuit Student Contests (CT, NY, VT)",law_civics,🟢 Watch List,Varies by contest (typically during school year),"Middle and high school students in NY, CT, and VT",Free,N/A,"CT students eligible through federal circuit jurisdiction. Run by U.S. Court of Appeals for the Second Circuit. Includes moot court, mock trial, and essay competitions.",https://justiceforall.ca2.uscourts.gov/student-contests/,web
Maimonides Moot Court High School Competition,law_civics,🟢 Watch List,Registration open for 2026-27 cycle,"High school students, grades 9-12",Varies (online cohort available at lower cost),Some financial aid available,Unique blend of legal and ethical reasoning. Online option available for CT students. Includes Shabbaton weekend for in-person participants.,https://maimonidesmootcourt.org/,web
Coolidge Scholarship,scholarships,🟢 Watch List,Typically March-April of junior year (2026 cycle closes ~March 2026 for Class of 2027; 2027 cycle for Class of 2028 TBD in spring 2027),Current high school juniors planning to enroll full-time at an accredited U.S. college or university as an undergraduate for the first time in fall of senior year plus one year,Free to apply,"Full-ride scholarship: covers full tuition, room, board, and required fees at any accredited U.S. college or university",One of the most prestigious undergraduate scholarships in the country. Students in their junior year of high school are eligible to apply. Application typically opens in fall of junior year.,https://coolidgescholars.org/,web
Cameron Impact Scholarship,scholarships,🟢 Watch List,"Applications typically open spring of junior year and close when 3,000 applications received or by May 1 of junior year",Current high school juniors with a minimum 3.7 unweighted GPA who plan to enroll full-time at an accredited U.S. college or university,Free to apply,Full-tuition scholarship for four years of undergraduate study,"Only ~15 students selected nationally each year. Must apply early as applications close once 3,000 are received. Focus on impact-driven leadership.; [DEAD: https://www.bryancameronef.org/]",,web
USPAACC College Scholarships (CelebrASIAN),scholarships,🟢 Watch List,"Typically March-April of senior year (2026 deadline was ~March 18, 2026)",High school seniors of Asian or Pacific Island heritage who are U.S. citizens or permanent residents,Free to apply,"$3,000 to $5,000",Over $2 million in scholarships awarded since 1989. Strong fit for Indian American / South Asian students.,https://uspaacc.com/programs/education/college-scholarships,web
OCA-UPS Gold Mountain Scholarship,scholarships,🟢 Watch List,Typically March of senior year,Asian or Pacific Islander high school seniors who are first-generation college students (first in immediate family to complete a college degree),Free to apply,"$2,000",OCA has provided over 160 scholarships through this program. Geared toward first-gen AAPI students.,https://www.ocanational.org/scholarships,web
APAHA (Asian Pacific American Heritage Association) Scholarship,scholarships,🟢 Watch List,Varies; typically spring,Students pursuing education beyond high school who demonstrate commitment to Asian American and Pacific Islander heritage and community,Free to apply,"Minimum $1,000","Houston-based organization but scholarships may be open nationally. Min award $1,000.",https://www.apaha.org/scholarship,web
Hue Ta Asian American Mental Health Scholarship,scholarships,🟢 Watch List,"December 8, 2026",Asian American high school and college students who demonstrate commitment to mental health and disability advocacy in the AAPI community,Free to apply,"$1,000 (estimated)",Niche scholarship for students interested in mental health advocacy within Asian American communities.,https://www.financialaidfinder.com/hue-ta-asian-american-scholarship-2026/,web
Taco Bell Live Más Scholarship,scholarships,🟢 Watch List,Typically January-March each year,"High school seniors and students pursuing higher education in the U.S. or Puerto Rico, ages 16-26",Free to apply,"Up to $25,000 (various award amounts)",Unique scholarship that values passion and purpose over grades. Accepts video applications.,https://tacobellfoundation.org/live-mas-scholarship/eligibilityfaq/,web
USA Biology Olympiad (USABO),science_math,🟢 Watch List,2026-11-08,"High school students graduating in 2026, 2027, or 2028; must be at least 15 years old as of January 1 of competition year and not turn 19 before July 31 of competition year",$125 per school registration fee + $5 per student (school must register first; individual cost covered by school),National Finalists receive travel and lodging for finals; no financial aid needed for earlier rounds,"School registration opens August 1, 2026. School registration and payment deadline is November 8, 2026. Open Exam typically early February, Semifinal Exam early March, National Finals in June. Strongly recommended for biology-focused students. Top 20 finalists get all-expenses-paid trip to National Finals at a host university (recently Purdue, Harvard).",https://usabo-trc.org/,web
AMC 10/12 (American Mathematics Competitions),science_math,🟢 Watch List,2026-10-15,AMC 10: students in grade 10 or below. AMC 12: students in grade 12 or below. Both: must be under 19.5 years of age on competition day.,"Early bird $55 (by Sept 30, 2026), Regular $75 (by Oct 15, 2026), Late $115 (by Oct 28, 2026, returning managers only)",No direct financial aid; some schools cover fees,"Competition dates: AMC 10A/12A on November 5, 2026; AMC 10B/12B on November 13, 2026. Registration through school's competition manager. Considered the gateway to the US Math Olympiad pipeline. Top 5% on AMC 12 or top 2.5% on AMC 10 qualify for AIME.",https://maa.org/amcreg/,web
AIME (American Invitational Mathematics Examination),science_math,🟢 Watch List,"Invitation-only; based on AMC 10/12 performance (AMC results released ~December 2026, AIME typically held February 2027)",Top ~2.5% of AMC 10 scorers and top ~5% of AMC 12 scorers nationally. Invitation is automatic through MAA.,No additional cost beyond AMC registration for qualifiers,None needed; free to qualifying students,"AIME I typically held in early February; AIME II in mid-February (students take whichever doesn't conflict with school schedule). AMC + AIME score determines USAMO/USAJMO qualification. Strong performance opens doors to top-tier math camps (Ross, PROMYS, SUMaC, etc.).",https://maa.org/maa-invitational-competitions/,web
National Science Bowl (NSB) — Connecticut Regional,science_math,🟢 Watch List,2027-01-31,High school students on teams from CT schools. Maximum 3 teams per school. Up to 5 students per team.,Registration fee varies by region; typically $50-150 per team,"National finalists receive travel stipends to Washington, DC","2026 CT Regional was February 28, 2026 (max 42 teams). 2027 dates TBD but typically late Feb. 2027 National Finals: April 29 - May 3, 2027. CT has a dedicated regional competition. Biology questions are a major category. Good complement to other science competitions.",https://science.osti.gov/wdts/nsb,web
BioGENEius Challenge,science_math,🟢 Watch List,2027-01-31,High school students in grades 9-12 from the United States,Varies by state partner; typically minimal or no cost,Finalists receive travel support and recognition at the international competition,2026 entries closed. 2027 cycle typically opens in fall 2026. Students present original research in biotechnology. International competition is held annually (2024 was in NYC at BioFuture Conference). Very strong alignment with biology research interests. Cash prizes for winners.,https://biotechinstitute.org/biogeneius/,web
Genes in Space,science_math,🟢 Watch List,,Students in grades 7-12 in the United States,Free to enter,Winner's experiment launched to ISS; prizes include lab equipment and supplies,2026 contest closed. Next contest announced in fall 2026. Students design a PCR-based DNA experiment to solve a space exploration problem. Winning team works with scientists to prepare their experiment for launch. Excellent for biology + space/engineering crossover interests. No cost to participate.,https://www.genesinspace.org/,web
USA Computing Olympiad (USACO),science_math,🟢 Watch List,Rolling — first contest typically early December 2026,Open to all middle and high school students worldwide (for participation). US students eligible for national team selection.,Free to enter,Free; no financial aid needed,"Four contests per season: December, January, February, and March (each 3-4 days long). Each contest has 3 problems in 4-5 hours. Relevant for computational biology — programming skills increasingly valuable in bioinformatics. Free and self-paced. Also selects US team for European Girls' Olympiad in Informatics (EGOI) for top female students.",https://usaco.org/,web
Research Science Institute (RSI),summer_programs,🟢 Watch List,Mid-December (typically Dec 10-15); check 2027 dates,Rising high school seniors (entering last year); must be 16+ by July 1 of program year; US citizens and permanent residents; strong academic background in STEM,Free,"Fully funded — all educational, housing, and dining expenses covered. Travel to/from MIT not covered.",The most prestigious high school STEM research program in the US. 6 weeks at MIT. Co-sponsored by CEE and MIT. Applications open to 11th graders. Strong match for biology interest.,https://www.cee.org/programs/research-science-institute,web
Summer Science Program (SSP),summer_programs,🟢 Watch List,Late January/early February (international: Jan 24; US: late Jan); check for 2027,"Current high school juniors; completed relevant coursework (e.g., chemistry for biochemistry track); ages 15-19 during program","$4,300 - $9,800 (sliding scale; maximum all-inclusive fee for high-income families)","Free for families with income ≤$75,000; financial aid grants meeting 100% demonstrated need available covering tuition, room, board, and travel","One of the oldest and most prestigious pre-college STEM programs (since 1959). Conducted at multiple university campuses nationwide. High-income families pay max fee of ~$9,800. ~30-36 students per campus.",https://ssp.org/,web
Stanford Institutes of Medicine Summer Research Program (SIMR),summer_programs,🟢 Watch List,Late February (typically ~Feb 22); check for 2027,Current high school junior or senior at US high school (graduating classes of 2026 or 2027); strong academic record; US citizen or permanent resident,Free,Free to attend; minimum $500+ stipend provided (higher for underrepresented students). $40 application fee (waivers available).,"Highly selective (~4-5% acceptance rate). 8 weeks, full-time in Stanford Medicine labs. One of the best biomedical research programs for high schoolers. Stipend provided.",https://simr.stanford.edu/,web
NIH High School Summer Internship Program (HS-SIP),summer_programs,🟢 Watch List,March 1 (typically); check for 2027,High school students; must be 17+ by June of program year; US citizen or permanent resident; enrolled in high school,Paid (stipend provided),Stipend provided; amount varies by education level. No tuition.,No direct housing provided — students arrange own accommodation or commute. Extremely valuable for biomedical research experience. One of the best government science internships.,https://www.training.nih.gov/research-training/pb/sip/,web
Simons Summer Research Program,summer_programs,🟢 Watch List,Early February (typically Feb 1-8); check for 2027,Current 11th graders (high school juniors); strong academic record; no prior research experience required,Free,Fully funded; students receive a stipend. No tuition or program fees.,6-week program on Stony Brook campus. Supported by Simons Foundation. Includes a research symposium at end. One of the top free STEM research programs.,https://www.stonybrook.edu/simons/,web
Anson L. Clark Scholars Program,summer_programs,🟢 Watch List,Mid-February (typically ~Feb 16); check for 2027,Must be at least 17 by program start date; graduating in 2026 or 2027; US citizens or permanent residents,Free,"Free tuition, room, board; $750 stipend provided; travel costs not covered",One of the most prestigious fully-funded research programs. Highly selective. Strong for biology research.,https://www.depts.ttu.edu/clarkscholars/,web
"MITES Summer (MIT Introduction to Technology, Engineering, and Science)",summer_programs,🟢 Watch List,February 1; check for 2027,High school juniors; US citizen or permanent resident; strong academic record; designed for students from underrepresented or underserved backgrounds,Free,"Free — all educational, food, and boarding costs covered. Students only pay transportation to/from MIT.",6-week residential at MIT. Free of charge. Highly selective. Strong STEM focus. Considered a 'feeder' to top college admissions. Formerly called MITES (Minority Introduction).,https://mites.mit.edu/discover-mites/mites-summer/,web
Notre Dame Leadership Seminars,summer_programs,🟢 Watch List,Mid-January (typically ~Jan 17); check for 2027,Current high school juniors; academically talented; demonstrated community leadership; US citizens/permanent residents preferred,Free,"Fully funded — tuition, housing, and meals paid by University of Notre Dame. Travel costs not covered.",10-day program. Does not specifically focus on biology or law but the 'Global Issues' or 'Environment' tracks could align with interests. Highly prestigious free program.,https://precollege.nd.edu/leadership-seminars/,web
Brown University Summer@Brown Pre-College Program,summer_programs,🟢 Watch List,Rolling; ~April 30 for most courses; check for 2027,Grades 9-12; ages 15-18; strong academic standing,"$3,748 - $10,858 (varies by course length and number of courses)",Limited need-based financial aid available,"Flexible format — can take 1, 2, or more weeks. Open Curriculum allows combining interests. On-campus residential experience in Providence, RI.",https://precollege.brown.edu/programs/summerbrown,web
UCLA Mock Trial Summer Institute,summer_programs,🟢 Watch List,Rolling; typically spring; check for 2027,High school students (grades 9-12),"~$2,595 (residential); ~$1,595 (commuter); ~$995 (virtual)",Not typically available,1-week program. Focuses on competitive mock trial skills. Excellent for law-interested students. Residential option on UCLA campus.,https://www.mocktrialinstitute.com/,web
National Student Leadership Conference (NSLC) — Law & Advocacy / Marine Biology,summer_programs,🟢 Watch List,Rolling (typically fills early); check for 2027,High school students entering grades 9-12,"~$4,495 per program (includes housing, meals, activities)",Some need-based scholarships available,9-12 day programs at multiple university campuses. Law & Advocacy at American/Georgetown in DC. Marine Biology at Yale or other locations. Less selective but offers tangible experience.,https://www.nslcleaders.org/,web
Yale Summer Session — Pre-College,summer_programs,🟢 Watch List,Rolling (typically ~April for summer courses); check for 2027,High school juniors and seniors; academically strong; instructor permission required for some courses,"~$5,480 per course (tuition only); room/board additional ~$2,500",Limited financial aid available for pre-college students,5-9 week residential or online option. Courses are actual Yale undergraduate courses — high-achieving students can earn college credit. Good for both biology and law interests.,https://summer.yale.edu/apply/pre-college-students,web
Rockefeller University Summer Science Research Program (SSRP),summer_programs,🟢 Watch List,Late January/early February; check for 2027,High school students (typically juniors and seniors); strong science background,Free,Free; stipend may be available for some participants,7-week program in NYC. Focuses on biomedical lab research. Free of charge. Limited to ~24 students. Strong match for biology interest.; [DEAD: https://www.rockefeller.edu/outreach/high-school/summer-science-research-program/],,web
Secondary Student Training Program (SSTP) — University of Iowa,summer_programs,🟢 Watch List,Early February; check for 2027,Grades 10-11; strong academic record; genuine interest in STEM research,"~$6,000+ (tuition, room, board); varies annually",Some scholarships available based on need and merit,5-week residential at University of Iowa. One-on-one faculty mentorship in real research labs. Includes final research symposium and paper.,https://belinblank.education.uiowa.edu/programs/sstp/,web
Scholastic Art & Writing Awards,writing_humanities,🟢 Watch List,"Regional deadlines Dec 1, 2025 – Jan 2026 (varies by region)","Students in grades 7-12, ages 13+","$10 per individual entry, $30 per portfolio (fee waivers available for financial need)","National scholarships $500–$12,500; Gold/ Silver/ American Voices/ National Medal recognition","Fee waivers available if cost is a barrier — no eligibility restriction beyond self-attestation of need. Categories include: Critical Essay, Dramatic Script, Flash Fiction, Humor, Journalism, Personal Essay & Memoir, Poetry, Science Fiction & Fantasy, Short Story, Novel Writing, and more.",https://www.artandwriting.org/,web
National History Day,writing_humanities,🟢 Watch List,"Regional contests Jan–Mar 2026; National registration Apr 15–May 19, 2026; National Contest June 14-18, 2026",Students in grades 6-12,Free (some regional contests may charge nominal fees),"Scholarships, cash prizes, and recognition at national level","Paper category is the primary writing option. Also has exhibit, documentary, performance, and website categories. Highly regarded for college applications.",https://nhd.org/en/contest/,web
Bennington College Young Writers Awards,writing_humanities,🟢 Watch List,November 1 annually,Students in grades 10-12,Free,"Nine $60,000 scholarships ($10,000/year for 4 years) to Bennington College; $500 prizes for 2nd/3rd place in each category",Prizes are scholarships to Bennington College specifically. One submission per student in one category only.,https://www.bennington.edu/events/young-writers-awards,web
JASNA Jane Austen Essay Contest,writing_humanities,🟢 Watch List,"June 1, 2026",High school students (enrolled at high school level during contest year); also college and graduate divisions,Free,"First place $1,000, second $500, third $250; winning essays published in JASNA newsletter",Highly specific topic each year. Essays must relate to Jane Austen's works. Winners also receive JASNA membership.,https://jasna.org/programs/essay-contest/,web
JFK Profile in Courage Essay Contest,writing_humanities,🟢 Watch List,"January 12, 2026",US high school students in grades 9-12,Free,"First prize $10,000; second $3,000; third $1,000; five finalists $500 each","700-1,000 words. Bibliography required. Very prestigious — often cited as one of the top essay contests for college admissions.; [URL may block bots: https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest]",https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest,web
New York Times Student Summer Reading Contest,writing_humanities,🟢 Watch List,"Summer Reading: June 5 – Aug 14, 2026 (ongoing weekly winners)",Students ages 11-19 (middle/high school),Free,Publication in The New York Times,"NYT runs multiple contests year-round: Student Editorial Contest (Feb-Mar 2026), Review Contest (Apr-May 2026), Open Letters Contest (Mar 2026), and others. Winners published in NYT.",https://www.nytimes.com/spotlight/learning-contests,web
Poetry Out Loud,writing_humanities,🟢 Watch List,"School-level competitions fall 2025; Registration by Jan 16, 2026; National Finals Apr 29, 2026",High school students (grades 9-12),Free,"$20,000 total scholarship awards at national finals; state prizes vary","This is a recitation competition, not creative writing. However, it's a major humanities contest with strong college admissions weight. Requires school participation.",https://www.poetryoutloud.org/,web
YoungArts National Arts Competition (Writing),writing_humanities,🟢 Watch List,"October 8, 2025 (for 2026 awards cycle)","Ages 15-18 or grades 10-12 (as of Dec 1, 2025); US citizens, permanent residents, or able to receive taxable income in US","Free ($35 application fee, fee waivers available)","Up to $10,000 cash awards; mentorship; performance/exhibition opportunities",Very prestigious. Winners become eligible for US Presidential Scholars in the Arts program. May apply in multiple categories.,https://youngarts.org/discipline/writing/,web
River of Words International Poetry & Art Contest,writing_humanities,🟢 Watch List,"January 31, 2026","Students ages 5-19 (pre-K through high school, not yet in college)",Free,"Winners published in anthology, showcased on website, receive certificates",Environmental/place-based theme. Both poetry and art categories. Non-cash prizes but good for portfolio building.,https://www.stmarys-ca.edu/academics/schools/kalmanovitz-school-of-education/centers-institutes/center-environmental-literacy/river-of-words,web
Ayn Rand Anthem Essay Contest,writing_humanities,🟢 Watch List,Typically February/March annually (check website),Students ages 13+ (grades 8-12 recommended),Free,"First prize $2,000; additional prizes of $500, $250, $100, $50","Separate contests for Anthem, The Fountainhead (grades 11-12), and Atlas Shrugged (high school-college). Fountainhead top prize $10,000; Atlas Shrugged top prize $25,000.",https://aynrand.org/students/essay-contests,web
Ayn Rand The Fountainhead Essay Contest,writing_humanities,🟢 Watch List,Typically April annually (check website),Students in grades 11-12 worldwide,Free,"First prize $10,000; additional prizes of $2,000, $1,000, $500, $100","One of the most lucrative essay contests. Essay must be 800-1,600 words. Also has Atlas Shrugged contest for high school through graduate level.",https://aynrand.org/students/essay-contests/fountainhead,web
Ayn Rand Atlas Shrugged Essay Contest,writing_humanities,🟢 Watch List,"July 31, 2026","High school, undergraduate, and graduate students worldwide",Free,"First prize $25,000; additional prizes of $5,000, $2,000, $1,000, $500","Largest cash prize of any high school essay contest. 800-1,600 word essay required.",https://aynrand.org/students/essay-contests/atlas-shrugged,web
The Adroit Prizes for Poetry & Prose,writing_humanities,🟢 Watch List,"May 1, 2026 (extended to May 12, 2026)",Secondary (high school) and undergraduate students worldwide,Free,$200 cash prizes plus publication in The Adroit Journal,"One prize each in Poetry and Prose. Can submit up to 5 poetry packets (6 poems each) and/or 5 prose packets (3 pieces each, up to 3,500 words). Very selective and prestigious.",https://theadroitjournal.org/adroit-prizes/,web
Patricia Grodd Poetry Prize for Young Writers,writing_humanities,🟢 Watch List,November 1-30 annually (exact dates TBA for 2026),High school sophomores and juniors worldwide,Free,Publication in The Kenyon Review; full scholarship to Kenyon Review Young Writers Workshop,Very competitive. One poem submission per entrant. Strong literary reputation.,https://kenyonreview.org/fellowship/,web
Bow Seat Ocean Awareness Contest,writing_humanities,🟢 Watch List,"June 8, 2026",Students ages 11-18 enrolled in middle/high school worldwide,Free,"Up to $1,500 cash awards; publication; recognition","Multiple categories: poetry, creative writing, film, art, music, and more. Environmental theme. Good for portfolio building.",https://bowseat.org/,web
Foyle Young Poets of the Year Award,writing_humanities,🟢 Watch List,"July 31, 2026",Ages 11-17 worldwide,Free,Publication in anthology; poetry book bundles; 15 winners and 85 commended poets selected,International competition. Submit up to 6 poems. Highly regarded in literary circles. Winners announced in autumn.,https://foyleyoungpoets.org/,web
VFW Voice of Democracy Audio Essay Contest,writing_humanities,🟢 Watch List,"November 1, 2026",High school students in grades 9-12,Free,"First place national $30,000 scholarship; state prizes range from $1,000-$15,000",30% of scoring is based on oral delivery. Patriotic/conservative theme. Huge scholarship prizes at national level.,https://www.vfw.org/community/youth-and-education/youth-scholarships,web
AFSA National High School Essay Contest,writing_humanities,🟢 Watch List,Typically April (2026 cycle: check website),High school students (grades 9-12),Free,"First prize $2,500; second $1,250; third $750; honorable mentions $500",Focus on foreign policy and diplomacy. Essays judged by Foreign Service officers and USIP experts.,https://afsa.org/essay-contest,web
Stossel in the Classroom Essay Contest,writing_humanities,🟢 Watch List,TBD (check website; typically spring),Middle and high school students,Free,"Over $12,000 in total prizes across middle and high school divisions","Libertarian/free-market perspective. Essays should demonstrate research, critical thinking, and persuasive writing skills.",https://stosselintheclassroom.org/essay-contest/,web
EngineerGirl Writing Contest,writing_humanities,🟢 Watch List,"February 1, 2026","Students in grades 3-12 (three categories: elementary, middle, high school)",Free,Cash prizes ($500 first place per category),More science/engineering focused but builds writing portfolio. Co-hosted with NAE's EngineerGirl program.,https://www.engineergirl.org/,web
Write the World Monthly Writing Competitions,writing_humanities,🟢 Watch List,Rolling (monthly deadlines),High school students (ages 13-18),Free,Publication; expert feedback; cash prizes vary,"Ongoing monthly format — can enter many times. Also offers free writing resources, workshops, and peer review.",https://writetheworld.org/,web
NAACP ACT-SO Competition (Writing Categories),writing_humanities,🟢 Watch List,"Varies by local branch (local competition spring 2026; nationals Jul 15-19, 2026)",African American high school students,Free,Gold/silver/bronze medals; scholarships at national level; recognition,Ethnic-specific program for African American students. Local branch participation required. Writing is one of 33 competition categories.; [DEAD: https://naacp.org/programs/act-so],,web
