name,category,tier,deadline,eligibility,cost,aid,notes,url,source
National Institutes of Health (NIH) High School Summer Internship Program (HS-SIP),summer_programs,🟢 Watch List,Typically mid-February (check NIH website for 2027 dates),High school students at least 16 years old; US citizens or permanent residents; strong academic record,Free (paid stipend provided),Stipend provided to cover living expenses. Housing not provided. Students responsible for own housing/transportation.,NIH website may require cloudflare bypass. Highly competitive. Students can also consider individual NIH institute programs. Applications typically due in February.,https://www.training.nih.gov/programs/hs-sip,https://www.training.nih.gov/programs/hs-sip
Summer Discovery Pre-College Programs,summer_programs,🟢 Watch List,Rolling admission; some programs fill early,Varies by program: grades 6-12. Specific programs for grades 9-12 (high school) and grades 6-8 (middle school).,"$4,699 - $16,999 depending on program, campus, and duration",Limited scholarships may be available,For-profit provider running programs at partner universities. Law & Government and Medicine & Health Sciences tracks available for rising juniors. 6 decades of experience. Offers both single-focus academies and multi-subject scheduling.,https://www.summerdiscovery.com/,https://www.summerdiscovery.com/
Stanford Pre-Collegiate Summer Institutes,summer_programs,🟢 Watch List,Applications typically open December-January; 2026 applications closed,Current grades 8-11,"Tuition-based (exact amount not listed on public page; estimated ~$2,500-$4,000 range)",Financial aid available,No grades or credit — enrichment focused. Courses taught by Stanford-affiliated instructors. Global student community. Certificate of completion provided.,https://summerinstitutes.spcs.stanford.edu/,https://summerinstitutes.spcs.stanford.edu/
University of Chicago Pre-College Summer Session,summer_programs,🟢 Watch List,Applications typically due January-March (Summer 2026 applications closed; check for 2027),High school students entering junior or senior year,"Tuition + room/board (exact amounts TBD; typical pre-college range $5,000-$12,000)",Need-based financial aid available,Located in Chicago's Hyde Park neighborhood. Pre-college programs immerse students in the UChicago intellectual culture.,https://summer.uchicago.edu/,https://summer.uchicago.edu/
Simons Summer Research Program (Stony Brook University),summer_programs,🟢 Watch List,Typically February (check Stony Brook website for 2027 dates),High school students (typically rising seniors); strong academic record; demonstrated interest in research,Free (stipend provided),Stipend provided for participants,Many alumni go on to become Intel STS finalists. Mentored by Stony Brook faculty. Research areas span STEM. Students present findings at poster symposium.,https://www.simonsfoundation.org/simons-summer-research-program/,https://www.simonsfoundation.org/simons-summer-research-program/
Garcia Center Summer Research Program (Stony Brook University),summer_programs,🟢 Watch List,Typically February-March (check Stony Brook Garcia Center for 2027 dates),High school students; strong science background,Free (stipend may be provided),Stipend available; check Garcia Center website for details,Polymer science and materials engineering focus. Stony Brook's Garcia Center has a well-known high school research program. Students produce research papers and often compete in national science competitions.,https://www.stonybrook.edu/garcia/,https://www.stonybrook.edu/garcia/
Scholastic Art & Writing Awards,writing_humanities,🟢 Watch List,Varies by region (typically December-January annually),"Students in grades 7-12 (ages 13+) in US, US territories, and American schools worldwide",Free (no entry fee),"Scholarships up to $12,500 for National Medalists; Gold Medal portfolio scholarships available","Founded in 1923. Judges include luminaries in visual and literary arts. Writing categories include: Critical Essay, Dramatic Script, Flash Fiction, Humor, Journalism, Personal Essay & Memoir, Poetry, Science Fiction & Fantasy, Short Story, Novel Writing. Regional deadlines vary by affiliate.",https://www.artandwriting.org/awards/,https://www.artandwriting.org/awards/
National History Day (NHD),writing_humanities,🟢 Watch List,Varies by affiliate (local contests typically Jan-Mar; national contest June 2026),"Students in grades 6-12 in public, private, parochial, charter, or homeschool settings",Free to free (nominal local contest fees may apply),"Scholarships, prizes, and awards at national level","Top 2 entries per category at affiliate level advance to national contest. Categories: Paper, Exhibit, Documentary, Performance, Website. Students receive judge feedback at each level. Over 500,000 students participate annually.",https://nhd.org/en/contest/,https://nhd.org/en/contest/
New York Times Learning Network Student Contests,writing_humanities,🟢 Watch List,"Varies by contest (Summer Reading Contest: June 5 - Aug 14, 2026; various others throughout school year)",Students ages 13-19 in middle or high school globally,Free,None (recognition and publication in NYT),"Highly prestigious publication opportunity. Contests include: Summer Reading, Open Letters (opinion writing), Podcast, Tiny Memoirs, Review Contest, Photo Essay, and more. Winners published on NYTimes.com with worldwide readership.",https://www.nytimes.com/spotlight/learning-contests,https://www.nytimes.com/spotlight/learning-contests
YoungArts National Arts Competition,writing_humanities,🟢 Watch List,2027 application opens Summer 2026 (typically October deadline),Artists ages 15-18 or in grades 10-12; US citizens or permanent residents,Free to apply ($40 fee waived with financial hardship request),"Cash awards up to $10,000; mentorship; professional development; performance/exhibition opportunities","Founded 1981. Writing categories: poetry, creative nonfiction, fiction, playwriting/screenwriting. Winners at various levels (Finalist, Honorable Mention, Merit). YoungArts Week brings top winners to Miami for masterclasses. Alumni include notable artists across all disciplines.",https://www.youngarts.org/competition/,https://www.youngarts.org/competition/
Ayn Rand Institute Essay Contests,writing_humanities,🟢 Watch List,TBD (typically spring/summer deadlines; check website),"Anthem: middle and high school (ages 13+); Fountainhead: middle and high school (ages 13+); Atlas Shrugged: high school, college, and graduate students worldwide",Free,"Prizes up to $25,000 for top winners; multiple award levels available",Three separate contests for three novels. Prompts require analytical essays engaging with philosophical ideas. Independent thought and clear reasoning valued. Recognized by colleges as a meaningful intellectual achievement.,https://www.aynrand.org/students/essay-contests/,https://www.aynrand.org/students/essay-contests/
NCTE Achievement Awards in Writing,writing_humanities,🟢 Watch List,February 15 annually,10th and 11th grade students nominated by their teachers/schools,Free (school-based nomination),Certificate of recognition; national recognition,Writing prompt announced each summer. Nomination form released in fall. Nominators notified by mid-May. Also offers Promising Young Writers program for 8th grade and REALM awards for literary magazines.,https://ncte.org/awards/student-writing-awards/,https://ncte.org/awards/student-writing-awards/
The Concord Review,writing_humanities,🟢 Watch List,Rolling submissions (published quarterly),Secondary students (high school) worldwide writing history research papers,Subscription fee for journal ($70/year); free to submit papers,None directly (publication is the honor),"Papers endorsed by Harvard, Michigan, Princeton, Stanford, Virginia, Yale, and 33+ selective colleges. National Writing Board provides independent assessment. Founded by Will Fitzhugh in 1987. Publication is highly selective and carries significant weight in college admissions.",https://www.tcr.org/,https://www.tcr.org/
John Locke Institute Global Essay Prize,writing_humanities,🟢 Watch List,2026 registration closed; typically opens in spring with June-July deadline,Junior: ages 14-18; Senior: ages 18-19 (or 14-18 if submitting in a specific category),Free,Grand Prize: substantial scholarship award; category winners recognized,"Judged by senior academics from Oxford, Cambridge, Harvard, Princeton, and Stanford. Lead by Chairman of Examiners Prof. Terence Kealey. One of the most prestigious pre-college essay competitions globally. Strong track record of participants gaining admission to top universities.",https://www.johnlockeinstitute.com/essay-competition,https://www.johnlockeinstitute.com/essay-competition
JASNA Jane Austen Essay Contest,writing_humanities,🟢 Watch List,"2026 contest closed (June 1, 2026); 2027 info available November 2026",High school: students enrolled at high school level during contest year; College/University: enrolled in 6+ credit hours; Graduate: enrolled in 3+ credit hours,Free,"Scholarship awards at each level (high school, college, graduate)",2026 topic: analysis of male characters in Austen's novels. High school can choose characters from 1+ novel; undergrad from 2+; grad from 2+. Winning essays published on JASNA website.,https://www.jasna.org/programs/essay-contest/,https://www.jasna.org/programs/essay-contest/
Bow Seat Ocean Awareness Contest,writing_humanities,🟢 Watch List,"June 8, 2026 (annually)",Teens ages 11-18 worldwide,Free,"Cash awards up to $1,500; special awards available","Writing sub-categories: poetry, spoken word, creative nonfiction, short story. Also accepts visual art, photography, film, music dance, and multimedia. Founded by Bow Seat (nonprofit). Winners receive cash prizes and have work featured in gallery.",https://bowseat.org/programs/ocean-awareness-contest/,https://bowseat.org/programs/ocean-awareness-contest/
Bill of Rights Institute MyImpact Challenge,writing_humanities,🟢 Watch List,Ongoing (check website for current cycle),"Students ages 13-19 in US states, territories, and Armed Forces Schools Abroad",Free,"Up to $10,000 for top winners",Combines civic engagement with essay writing. Students document their service/entrepreneurial projects through written submissions. Focus on constitutional principles and citizenship.,https://billofrightsinstitute.org/my-impact-challenge,https://billofrightsinstitute.org/my-impact-challenge
National Youth Foundation 'I Matter' Poetry & Art Competition,writing_humanities,🟢 Watch List,Ongoing (check website),"Students in grades K-12, primarily US-based",Free,None specified (recognition-based),Focus on diverse youth literacy. Also runs Amazing Women's Edition (AWE) writing contest for grades K-8 and Student Book Scholars program for young authors.,https://www.nationalyouthfoundation.org/,https://www.nationalyouthfoundation.org/
