name,category,tier,deadline,eligibility,cost,aid,notes,url,source
USA Biology Olympiad (USABO) - Semifinal Exam,science_math,🟢 Watch List,TBD,Top 500+ scorers from the USABO Open Exam,Invitation-only (included in registration for those who qualify from Open Exam),False,"Semifinal date: February 1, 2026. Top ~20 students advance to the National Finals training camp.; repeats annually, check for 2027 dates; [DEAD: https://www.usabo-tr.org/semifinal-exam]",,USABO official site
International Biology Olympiad (IBO) 2026,science_math,🟢 Watch List,TBD,Top 4 USABO National Finalists (selected through USABO process),All expenses covered for U.S. team members,True,IBO 2025 is in Philippines (July 20-27). IBO 2026 host TBD but likely in Europe. Only reachable via USABO pathway. The ultimate biology prize for high school students.,https://www.ibo-info.org/,IBO official site
Connecticut Science & Engineering Fair (CSEF) - ISEF Affiliated,science_math,🟢 Watch List,TBD,Students in grades 9-12 attending a CT school or homeschool in CT; schools must pay annual $125 registration fee,Free for students ($125 school registration fee covers entire school),False,"Entry deadline: February 13, 2026 at 5:00 PM ET. Fair dates: March 4-6, 2026 at Quinnipiac University. Individual or team projects (max 3 members). ISEF paperwork required. CSEF winners advance to Regeneron ISEF international finals. No cost to students. Excellent path for original biology research projects.; repeats annually, check for 2027 dates",https://ctsciencefair.org/,CSEF official site
National Science Bowl (NSB) - Connecticut Regional,science_math,🟢 Watch List,TBD,High school teams of 4-5 students with 1 adult coach; CT students compete at Yale regional,Free (DOE-funded; some regions may charge $50-100 administrative fee),True,"Registration opens September 2025. CT regional: late Feb/early March 2026 at Yale. National Finals: April 30 - May 4, 2026 in Washington, D.C. DOE covers lodging/meals for Nationals. Fast-paced team competition — strong biology component. Good for students who excel at quick recall across all sciences.; repeats annually, check for 2027 dates",https://science.osti.gov/wdts/nsb,DOE Office of Science
AMC 10/12 (American Mathematics Competitions),science_math,🟢 Watch List,TBD,AMC 10: grade 10 or below; AMC 12: grade 12 or below,$10.50-$12.00 per student (early bird vs regular),False,"AMC 10/12 A: November 5, 2025. AMC 10/12 B: November 11, 2025. School must register. AIME (invitational, Feb 2026). For 10th graders: can take AMC 10 (path to USAJMO) or AMC 12 (path to USAMO). Scoring well on AMC 12/AIME qualifies for USAMO even as a 10th grader. Essential for any strong STEM student's profile.; repeats annually, check for 2027 dates",https://maa.org/amc,Mathematical Association of America (MAA)
iGEM High School Competition,science_math,🟢 Watch List,TBD,High school students; must form a team with a teacher/mentor,"~$4,500/team registration + Jamboree fees ~$300-600/person + lab materials ($5,000-20,000+)",False,"Registration opens early 2026 (deadline ~March). Grand Jamboree: Oct/Nov 2026 in Paris. Significant cost but high-income family is a fit. Requires wet lab access or partnership with a local lab. High school track established since 2014. Tracks: Environment, Health, Food & Nutrition. Extremely prestigious in synthetic biology. CT has some participating teams — can join or start one through a school or biotech partner.; deadline may have passed",https://igem.org/competition/high-school,iGEM Foundation official site
MIT PRIMES - Biology Research Program,science_math,🟢 Watch List,TBD,High school students in grades 9-12 living in the U.S.; must have completed or be enrolled in AP Biology (or equivalent); 15-20 hrs/week commitment,Free,True,"Application opens November 2025, deadline ~December 1, 2025. Program runs February-May 2026. Biology section available both in-person (greater Boston area) and remotely (PRIMES USA). Highly competitive. Strong math background expected. Previous participants have published in peer-reviewed journals. An exceptional 10th grader with strong biology background may qualify. Perfect for biology research-oriented student.; repeats annually, check for 2027 dates; [DEAD 404: https://math.mit.edu/research/highschool/primes/usa.html]",,MIT Mathematics Department
Genes in Space Competition,science_math,🟢 Watch List,TBD,Students in grades 7-12 in the United States,Free,False,"Competition opens January 5, 2026. Deadline: April 17, 2026. Grand prize: lab grant + experiment sent to ISS. Focus on PCR-based biology experiments in microgravity. Individual or small team entry. Free educational resources including thermal cycler use. Well-suited for biology-interested students. Yearly competition with strong NASA partnership.; deadline may have passed",https://www.genesinspace.org/,Genes in Space / miniPCR bio / NASA
Breakthrough Junior Challenge,science_math,🔴 Action This Week,2026-06-01,Ages 13-18; high school students worldwide,Free,False,"Applications typically open March/April 2026, close June 2026. $250,000 scholarship grand prize. Must explain a scientific concept creatively. Life sciences category available. Non-traditional format — good for students who can communicate science effectively. Founded by Yuri Milner, Mark Zuckerberg, and Priscilla Chan.",https://breakthroughjuniorchallenge.org/,Breakthrough Prize Foundation
Connecticut Brain Bee,science_math,🟢 Watch List,TBD,High school students living in Connecticut,Free (capped at ~60 registrants),False,"Typically held in March at Yale School of Medicine, New Haven. Registration free but capped at 60 students. Study resource: 'Brain Facts' by Society for Neuroscience. Biology-tangent (neuroscience). Local CT event — easy to participate. Winner may advance to USA National Brain Bee.; repeats annually, check for 2027 dates; [DEAD: http://ctyalebrainbee.com/]",,Yale School of Medicine / CT Brain Bee
ExploraVision,science_math,🟢 Watch List,TBD,Students in grades K-12 in US or Canada; high school division is grades 10-12,Free,False,"Registration opens October 2025. Deadline typically early February 2026. Teams of 2-4 students. Requires adult mentor (teacher or parent). National winners receive savings bonds and trips. Not biology-exclusive but biology-related future technologies qualify. Low barrier to entry — good for building a competition portfolio.; repeats annually, check for 2027 dates",https://www.exploravision.org/,Toshiba / NSTA
International Youth Science Fair (IYSF) 2026,science_math,🟢 Watch List,TBD,High school and university students worldwide,Free (online event),False,"Abstract submission deadline: February 20, 2026. Fair date: April 3, 2026 (online). Biology and Medicine categories. International platform. No travel required. Good for building research presentation experience. Less prestigious than ISEF/JSHS but accessible and international.; deadline may have passed; [DEAD: https://iysf.world]",,IYSF official site
Bioinformatics Competition (BiBC) - 6th Edition,science_math,🟢 Watch List,TBD,High school students worldwide (typically ages 14-18); no prior programming experience needed,Free,False,"Registration opens Sep-Oct 2025. First round: Nov-Dec 2025 (online). Second round: Jan-Feb 2026 (online). Final round: Mar-Apr 2026 (online/onsite). Perfect intersection of biology and computational thinking. Good for a 10th grader interested in both biology and computers. Free to enter.; repeats annually, check for 2027 dates; [DEAD: https://bubc.life]",,Bioinformatics Institute / BiBC official site
Research Science Institute (RSI) at MIT,summer_programs,🟢 Watch List,Early December (prior year),Rising seniors (current juniors); strong STEM record,Free (all costs covered),Fully funded — no cost to attend,Biology research available. Open to US citizens and international students. Most selective summer STEM program in the US.,https://www.cee.org/research-science-institute,cee.org
Summer Science Program (SSP),summer_programs,🟢 Watch List,Early February,Rising seniors (current juniors),"$11,800 (all-inclusive: tuition, room, board, supplies)",Need-based; 100% of demonstrated need met; free for families under ~$100K income,"Biology tracks: Bacterial Genomics, Biochemistry, Cell Biology. Free to apply.",https://ssp.org/,ssp.org
Stanford Institutes of Medicine Summer Research Program (SIMR),summer_programs,🟢 Watch List,Late February,Rising juniors and seniors,Free for all accepted participants ($40 application fee; waivers available),Free program; need-based fee waivers available,Strong biology focus. Residential/housing not provided — must arrange own stay in Stanford area. US citizens and permanent residents only.,https://simr.stanford.edu/,simr.stanford.edu
UChicago Research in the Biological Sciences (RIBS),summer_programs,🟢 Watch List,Mid-January,Rising juniors and seniors,"~$6,500 (tuition; plus room/board ~$2,000)",Need-based financial aid available,Residential program on UChicago campus. Focus on lab techniques and independent project.; [DEAD: https://precollege.uchicago.edu/ribs],,precollege.uchicago.edu
Clark Scholars Program at Texas Tech,summer_programs,🟢 Watch List,Early February,Age 17+ by program start; juniors/seniors (exceptional sophomores considered),Free (fully funded; $750 stipend provided),"Fully funded — tuition, room, board, and stipend all covered","Research areas include biology. Travel to Lubbock, TX required but program is free.; [DEAD: https://www.depts.ttu.edu/honors/academicsandenrichment/affiliatedandhighschool/clarkscholars/]",,ttu.edu
NIH High School Summer Internship Program (HS-SIP),summer_programs,🟢 Watch List,February,Rising juniors and seniors; US citizens or permanent residents; age 17+ preferred,Free (paid internship — stipend provided),Paid position (stipend varies by location),Biology and biomedical research. Non-residential — must arrange own housing in DC area.,https://www.training.nih.gov/programs/hs-sip,training.nih.gov
Jackson Laboratory Summer Student Program,summer_programs,🟢 Watch List,February 1,Rising juniors and seniors; age 16+,"Free (tuition-free; paid stipend; housing $1,200 optional)","Tuition-free; stipend provided; limited housing available for $1,200","Farmington, CT location is close to home. Excellent for biology/genetics focus. Stipend provided.; [DEAD 404: https://www.jax.org/education/summer-student-programs/high-school-summer-student-program]",,jax.org
UConn Mentor Connecticut Research Program,summer_programs,🟢 Watch List,February/March,Rising juniors and seniors; CT residents preferred,Free (funded program),No cost to attend,"Based at UConn Storrs, CT — close to home. Excellent local option for biology lab research.; [DEAD: https://mentorconnecticut.uconn.edu/]",,uconn.edu
UConn SMART Program (Summer Medical and Research Training),summer_programs,🟢 Watch List,January/February,Rising juniors and seniors; CT residents preferred,Free (funded program),No cost to attend; stipend may be provided,"At UConn Health in Farmington, CT. Strong pre-medicine and biomedical research focus.; [DEAD 404: https://health.uconn.edu/mstp/education/smart-program/]",,uconn.edu
UCSB Research Mentorship Program (RMP),summer_programs,🟢 Watch List,March 1 (priority) / March 15 (final),Rising seniors (sometimes juniors); GPA 3.7+ recommended,"$6,500 (tuition) + $2,500-$3,000 (housing/meals optional)",Limited need-based financial aid available,Research mentorship with graduate student/postdoc mentors. California location.; [DEAD 404: https://summer.ucsb.edu/programs/research-mentorship-program],,ucsb.edu
Boston University RISE Internship/Practicum,summer_programs,🟢 Watch List,Mid-February,Rising seniors (current 11th graders),"~$6,000-$7,000 (tuition + room/board)",Need-based financial aid available,Boston location — accessible from CT. Strong biology/biomedical focus.,https://www.bu.edu/summer/high-school-programs/rise/,bu.edu
Rockefeller University Summer Science Research Program (SSRP),summer_programs,🟢 Watch List,February 1,Rising seniors; must live in NYC tri-state area,"Free ($3,000 stipend provided)","Free program with $3,000 stipend",NYC location accessible from CT (commute possible). Strong biomedical research focus. Student must arrange own housing.; [DEAD 404: https://www.rockefeller.edu/education-and-training/ssrp/],,rockefeller.edu
Cold Spring Harbor DNA Learning Center — Summer DNA Science,summer_programs,🟢 Watch List,Rolling (opens January; early bird by March 15),Ages 14-18,"$1,975 (1-week session); early bird discount -$200",Need-based scholarships available,"Also offers 2-week Pre-College Mini Semester ($2,975) and 3-week SARS-CoV-2 Research Program ($4,500). No housing — commuter only, ~2hr drive from CT.; [DEAD 404: https://www.dnalc.org/summer]",,dnalc.org
Georgetown Law — Summer High School Pre-Law Program,summer_programs,🟢 Watch List,Rolling (typically opens January),High school students (ages 14-18),"~$3,500-$4,500 (residential); ~$2,000-$2,500 (online)",Scholarships available,Excellent for law interest. DC location accessible from CT. Also offers online option.; [DEAD 404: https://www.law.georgetown.edu/high-school-programs/summer-high-school-pre-law-program/],,law.georgetown.edu
Harvard Pre-College Program — Law & Legal Studies,summer_programs,🟢 Watch List,Early February (priority); rolling thereafter,Rising 10th-12th graders (ages 15-18),"~$5,550 (all-inclusive: tuition, room, board, activities)","Need-based financial aid; average grant ~$2,700",Also offers biology courses. Boston/Cambridge location accessible from CT. Non-credit.,https://www.summer.harvard.edu/high-school-programs/pre-college-program,summer.harvard.edu
National Student Leadership Conference (NSLC) — Law & Advocacy,summer_programs,🟢 Watch List,Rolling (applications typically open November),High school students,"~$3,495-$4,195 (all-inclusive: tuition, room, board)",Limited scholarships available,"Yale session in New Haven, CT — no travel needed for CT student. Good fit for law interest.",https://www.nslcleaders.org/youth-programs/law-advocacy/,nslcleaders.org
Pioneer Academics Research Program — Biology,summer_programs,🟢 Watch List,April (rolling with early deadlines),High school students (typically 10th-12th grade),"~$6,950 (full program)",Need-based financial aid available,Online — flexible schedule. Offers college-level research credit. Wide range of biology subfields available.,https://pioneeracademics.com/,pioneeracademics.com
Simons Summer Research Fellowship at Stony Brook,summer_programs,🟢 Watch List,Early February,Rising juniors and seniors; age 16+; US citizens/permanent residents,"Free (stipend of $1,500-$2,000 provided; commuter meal plan may be included)",Free program with stipend; campus housing possibly available,"Long Island, NY — accessible from CT. Faculty-mentored research. Strong biology options.",https://www.stonybrook.edu/simons,stonybrook.edu
National History Day,writing_humanities,🟢 Watch List,TBD,Grades 6-12,Varies by affiliate (typically $10-30),Some regional affiliates offer fee waivers,"National contest held at University of Maryland, College Park in June 2026. Students advance through school -> regional -> state -> national levels. Strong for college apps.; repeats annually, check for 2027 dates",https://nhd.org,https://nhd.org/en/contest/contest-rules-and-theme/
YoungArts Competition (Writing),writing_humanities,🟢 Watch List,2026-10-17,"Ages 15-18 or grades 10-12, U.S. residents",Free,N/A (free to apply),"Very prestigious. Cash awards up to $10,000. Winners also receive mentorship, exhibitions, and residency opportunities. Application typically opens in summer.",https://youngarts.org,https://youngarts.org/apply
Bennington College Young Writers Awards,writing_humanities,🟢 Watch List,2026-11-01,"Grades 9-12, ages 14-18, worldwide",Free,None needed (free to enter),"Top prize includes up to $15,000 in Bennington College scholarship. Cash prizes up to $1,000. Free to enter. New England-based school.",https://www.bennington.edu/young-writers-awards,https://www.bennington.edu/young-writers-awards
New York Times Student Editorial Contest,writing_humanities,🟢 Watch List,TBD,"Ages 11-19, middle or high school students worldwide",Free,None needed (free to enter),"Part of NYT Learning Network's annual contest calendar. Also offers Narrative Writing (Oct-Nov 2025), Review (Nov-Dec 2025), and other contests throughout the year. Free. Publication is prestigious.; deadline may have passed",https://www.nytimes.com/spotlight/learning-contests,https://www.nytimes.com/2025/05/14/learning/our-2025-26-student-contest-calendar.html
Ayn Rand Institute Anthem Essay Contest,writing_humanities,🟢 Watch List,TBD,"8th, 9th, and 10th graders",Free,None needed (free to enter),"Essay length 800-1,600 words. 1st place: $2,000; 2nd: $500; 3rd: $200. Free to enter. Well-known national competition.; deadline may have passed",https://www.aynrand.org/contests/,https://www.aynrand.org/contests/
Foyle Young Poets of the Year Award,writing_humanities,🟢 Watch List,2026-07-31,"Ages 11-17, worldwide",Free,None needed (free to enter),UK-based but open worldwide. Very prestigious youth poetry competition. Free to enter. Winners published in anthology and receive mentoring.,https://poetrysociety.org.uk/competitions/foyle-young-poets-of-the-year-award/,https://poetrysociety.org.uk/competitions/foyle-young-poets-of-the-year-award/
Adroit Journal Prize for Poetry & Prose,writing_humanities,🟢 Watch List,TBD,Grades 9-12 (high school division),$10 entry fee,Not specified,"$10 fee per entry. One piece per genre. $500-$1,000 for top winners. Well-regarded literary journal competition.; deadline may have passed; [DEAD 404: https://theadroitjournal.org/prize]",,https://theadroitjournal.org/prize
John F. Kennedy Profile in Courage Essay Contest,writing_humanities,🟢 Watch List,TBD,U.S. high school students (grades 9-12),Free,None needed (free to enter),"First prize: $10,000. Very prestigious. Focuses on U.S. political history. Topic changes annually. New contest opens around September.; repeats annually, check for 2027 dates",https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest,https://www.jfklibrary.org/learn/education/profile-in-courage-essay-contest
Iowa Young Writers Studio,writing_humanities,🟢 Watch List,TBD,Rising 10th-12th graders,"~$2,300 (residential tuition + room/board)",Need-based and merit-based financial aid available,"Widely considered the top pre-college creative writing program in the U.S. Applications open Feb 3, 2026. Approx 15-20% acceptance rate.; deadline may have passed",https://iowayoungwritersstudio.submittable.com/,https://iowayoungwritersstudio.submittable.com/
Kenyon Review Young Writers Awards,writing_humanities,🟢 Watch List,TBD,"High school students (grades 9-12), ages 14+, worldwide",$20 per entry,Not specified,"First place: $500 + publication + workshop scholarship. $20 fee. Last cycle before program pauses. 10th grader can enter now (Nov 2025 is recent past, mark for next cycle).; repeats annually, check for 2027 dates",https://kenyonreview.org/young-writers,https://kenyonreview.org/young-writers
NCTE Achievement Awards in Writing,writing_humanities,🟢 Watch List,TBD,High school juniors (11th grade) only,Free,None needed (free to enter),School nomination required -- up to 2 students per school. National winners announced in October. Strong national recognition from NCTE.; deadline may have passed,https://ncte.org/awards/achievement-awards-in-writing/,https://ncte.org/awards/achievement-awards-in-writing/
Princeton University Tenacity Essay Contest,writing_humanities,🟢 Watch List,2026-11-01,High school seniors applying to Princeton,Free,N/A (free to enter),Part of Princeton admissions process. Scholarship is based on the essay. For future reference.; [DEAD 404: https://admission.princeton.edu/costs-aid/tenacity-scholarship],,https://admission.princeton.edu/costs-aid/tenacity-scholarship
Concord Review Submissions (History Research),writing_humanities,🟢 Watch List,2026-12-01,High school students (grades 9-12),$50 submission fee,Fee waivers available for qualifying students,Extremely prestigious. Published in a print journal. Four issues per year. Acceptance is a standout college application credential. Rolling deadlines.,https://tcr.org,https://tcr.org/submit
National WWII Museum High School Essay Contest,writing_humanities,🟢 Watch List,TBD,U.S. high school students (grades 9-12),Free,None needed (free to enter),"First prize includes a trip to New Orleans and $1,000. Topic changes annually. Good for history enthusiasts.; deadline may have passed; [DEAD 404: https://www.nationalww2museum.org/students-teachers/student-programs/high-school-essay-contest]",,https://www.nationalww2museum.org/students-teachers/student-programs/high-school-essay-contest
Stanford Summer Humanities Institute,writing_humanities,🟢 Watch List,TBD,Rising high school juniors and seniors,"~$8,000 (tuition + room/board)",Need-based financial aid available,"Approx 15-20% acceptance rate. Extremely selective. Application opens December 2025. Rolls into Stanford Pre-Collegiate Studies ecosystem.; repeats annually, check for 2027 dates; [DEAD: https://summerhumanitiesinstitute.stanford.edu]",,https://summerhumanitiesinstitute.stanford.edu/apply
Telluride Association Summer Seminar (TASS),writing_humanities,🟢 Watch List,TBD,Current high school sophomores and juniors (rising juniors and seniors),"Free (tuition, room, and board fully covered)",Full scholarship for all participants (free program),"Free for all participants -- covers tuition, room, and board. Highly prestigious. Requires strong essay and demonstrated intellectual curiosity. Applications open October 2025.; repeats annually, check for 2027 dates",https://www.tellurideassociation.org/our-programs/high-school-programs/tass/,https://www.tellurideassociation.org/our-programs/high-school-programs/tass/
Connecticut Youth Poet Laureate Program,writing_humanities,🟢 Watch List,2026-09-01,Connecticut residents ages 13-19,Free,None needed (free to apply),Winner can apply for National Youth Poet Laureate. Serves as state ambassador for poetry. Includes public readings and events. Excellent for a CT-based student.; [DEAD: https://www.ctyouthpoetlaureate.org],,https://www.ctyouthpoetlaureate.org
National Youth Poet Laureate Program,writing_humanities,🟢 Watch List,2026-12-01,"Ages 13-19, must be a local/state youth poet laureate",Free,Stipend for national laureate,Ultimate national recognition for youth poetry. Must go through local affiliate first (CT Youth Poet Laureate for this student).; [DEAD: https://www.youthpoetlaureate.org],,https://www.youthpoetlaureate.org
GrubStreet Teen Writing Fellowship,writing_humanities,🟢 Watch List,TBD,New England teens in grades 10-12 (includes CT),Free,Fully funded program (free for participants),Free program. Includes CT students. Application typically due early March. Competitive fellowship with mentorship and publication.; deadline may have passed,https://grubstreet.org,https://grubstreet.org
