name,category,tier,deadline,eligibility,cost,aid,notes,url,source
National High School Mock Trial Championship 2027 (St. Louis),law_civics,🟢 Watch List,TBD,State champion high school mock trial teams only (one team per state); individual students cannot register,No direct entry fee; team travel/lodging costs borne by team/school/sponsors,None,"Qualification path: win CT Bar Association High School Mock Trial Competition first (see CT entry). 2027 event dates May 13-15, 2027 in St. Louis, MO (BAMSL host). Official competition website launching soon per nationalmocktrial.org. Also listed: 2028 in Hershey, PA. Useful as an aspirational target for a strong CT school program (e.g., Weston, William H. Hall, St. Joe's, South Windsor, Ludlowe have been recent CT contenders).",https://nationalmocktrial.org,nationalmocktrial.org + bamsl.org event page (fetched 2026-09-07)
We the People: The Citizen and the Constitution - Connecticut (2026-27),law_civics,🟢 Watch List,TBD,High school students (participating schools); team/class of ~18-24 divided into 6 units,Varies - state program administered by CT Democracy Center; typically no student fee at state level but confirm,None,"Register through the school, not individually. CT regionals are held fall 2026; CT State Finals ~January 2027 at CT's Old State House, Hartford; National Finals ~April 2027 in Bethesda, MD area (2026: Apr 17-19). CT coordinator: Connecticut Democracy Center (Director of Secondary Education Programs Rebecca Taber was 2026 contact; state coordinator Erin Simcik). Teams prepare all fall semester on 6 constitutional units. If the school lacks a team, student could ask a civics teacher to start one or check CT Democracy Center for openings.",https://civiced.org/we-the-people,"civiced.org, CT Democracy Center via Greenwich Sentinel/ctbythenumbers news (fetched 2026-09-07)"
Connecticut YMCA Youth and Government (2026-27),law_civics,🟢 Watch List,Rolling,Connecticut students grades 9-12 (separate middle school program grades 6-8),"Varies by YMCA branch (e.g., Glastonbury Y: ~$145 program fee + ~$275 mock legislative weekend fee due Jan; some branches offer free intro webinars and fee discounts)",Financial assistance available through local YMCAs (need-based),Registration/interest forms open in fall 2026 at local YMCA branches (Greenwich Y advertised summer webinars with 50% off fall program registration fee; program meetings typically start late Sept/Oct and run through March). 2026-27 State Conference date TBD (2026 was March 5-7 at Hartford/Windsor Airport Marriott + CT Capitol). Includes a judicial/moot court track in addition to legislature - good fit for law interest. Contact local YMCA Youth & Government coordinator; statewide site ymcayag.org/ct has Register & Deadlines page.,https://www.ymcayag.org/ct,"ymcayag.org/ct, Greenwich YMCA, Glastonbury YMCA, CT House Democrats recap (fetched 2026-09-07)"
National Association of Moot Court (NAMC) High School Moot Court Season 2026-27,law_civics,🟢 Watch List,TBD,High school students; teams of two; independent teams allowed with a coach/primary contact (no school membership required),$80-$120 per 2-person team per regional tournament (host-dependent); $20/brief for optional brief-writing contest,None listed (request financial aid by emailing board@namcmootcourt.org per 2026 registration page),"2026-27 case released ~fall 2026; registration waves historically open Nov (2025 season: Wave 1 Nov 11, Wave 2 Dec 2; spots first-come first-served with per-school team caps). Regionals run Jan-Apr 2027 (New Haven/Yale, Chicago, Durham/Duke, Santa Barbara, UCSD, Berkeley, Toronto virtual etc.); National Championship ~April 2027. Case for 2026 was a labor law/7th Amendment matter (Faizmart v. NLRB). Prep demands: read constitutional cases, write briefs, oral advocacy - strong for law profile. Watch namcmootcourt.org/registration for wave dates.",https://namcmootcourt.org/tournaments,namcmootcourt.org tournaments/registration/resources pages (fetched 2026-09-07)
Yale Model Congress 2026 (YMC),law_civics,🟢 Watch List,TBD,High school students grades 9-12; students register as part of a school delegation with an advisor (local CT schools may attend individually - check advisor page),~$130 per delegate + ~$140 school delegation fee (2025 rates; fees due early-mid Oct 2026 - confirm current cycle),Need-based financial aid available for delegate fee (rounds in Oct; applications released Sept),"Conference Dec 3-6, 2026 in New Haven (Omni New Haven Hotel + Yale campus). Registration timeline (2025 cycle pattern): delegation fee by ~Oct 6, delegate fees ~Oct 27, committee preferences/liability forms late Oct, hotel reservation Nov. Financial aid rounds: Oct 13/20 applications, decisions Oct 19/24. Committees span Science/Space/Tech, Foreign Affairs, Judiciary/Supreme Court, Cabinet. Special committees include a mock Supreme Court with case briefs - excellent for law interest. For advisors/registration details: yalemodelcongress.org/foradvisors.",https://yalemc.org,yalemc.org + yalemodelcongress.org/foradvisors (fetched 2026-09-07)
NSDA National Speech & Debate Tournament 2027 (Phoenix),law_civics,🟢 Watch List,TBD,High school students who qualify through an NSDA-member school's district tournament series (school must be an NSDA member; student earns points through the season),Varies: NSDA school/student membership + district entry fees; ~$140+ per event entry at nationals (2026 rate); travel/lodging to Phoenix,None (some schools/PTAs fund qualifiers),"Qualification: NSDA district tournaments held Feb-Apr 2027 (CT district serves Connecticut schools); top finishers advance to Nationals June 13-18, 2027, Phoenix, AZ. Congressional Debate event simulates legislative debate - a natural law/civics fit alongside traditional LD/PF/Policy. NSDA membership enrollment happens at the start of the school year (fall 2026). Check with the school's debate coach about NSDA chapter status and the CT district schedule on tabroom.com. Yale Invitational (Sept 2026) and Harvard Invitational (Feb 11-15, 2027) are major open-invitational stops for strong debaters.",https://www.speechanddebate.org/nationals/,speechanddebate.org news + NSDA Facebook (fetched 2026-09-07)
American Legion High School Oratorical Contest (2026-27 cycle),law_civics,🟢 Watch List,TBD,"US citizens or lawful permanent residents under age 20, enrolled in grades 9-12 (high school level coursework); may not have previously competed at nationals",Free to enter; American Legion pays travel and lodging for state winners and chaperones to nationals,"N/A - program awards scholarships (prizes, not need-based)","Timeline (typical): local post contests Nov 2026-Jan 2027, district and state contests Jan-Mar 2027 (CT department contest), national contest ~May 2027 at Hillsdale College, MI. No national online registration - must enter through local Legion post; CT American Legion Department (ctlegion.org) can direct to nearest participating post. Impromptu assigned-topic component tests constitutional knowledge - strong law/civics signal. Over $203,500 in scholarships awarded annually.",https://www.legion.org/get-involved/youth-programs/oratorical-contest,legion.org official pages + 2027 assigned topics brochure (fetched 2026-09-07)
Bill of Rights Institute MyImpact Challenge 2027,law_civics,🟢 Watch List,TBD,"US students ages 13-19 in grades 7-12 (all states, territories, and Armed Forces Schools Abroad); individual or group entries (up to 5)",Free,"N/A - competition prizes up to $10,000 (grand prize), $7,500/$5,000/$2,500 tiered prizes","Submission window opens ~winter/spring 2027; 2026 contest closed May 3, 2026 at 11:59pm PT (2027 date to be confirmed on site). Project components: up to 2,000-word project report, up to 1,200-word essay connecting the project to a civic virtue + founding principle, and photo/video documentation. Replaced BRI's former We the Students essay contest. Good fit: pairs law/civics interest with tangible service - e.g., a constitution/civics literacy initiative, know-your-rights workshop, or voter-engagement project.",https://billofrightsinstitute.org/my-impact-challenge,billofrightsinstitute.org/my-impact-challenge + 2026 winners coverage (fetched 2026-09-07)
"Hon. Warren W. Eginton Justice Institute 2027 (US District Court, CT)",law_civics,🟢 Watch List,Rolling,Current 10th and 11th grade students at Connecticut schools (2026 session description); application/registration via the District of CT website,Free,N/A - fully free program,"Registration opens early 2027 and is capacity-limited (spots filled via the court's website). Camp week ~mid-July 2027 (2026: July 13-17) at the Ribicoff Courthouse, Hartford (with CT Supreme Court chambers for finals). Exceptional free local program: direct exposure to Article III judges, federal litigation, and mock trial training - pairs perfectly with CT Bar Association mock trial season (Dec-Mar). Watch the District of CT website and the court's Justice Institute page in Jan-Feb 2027.",https://ctd.uscourts.gov/attend-hon-warren-w-eginton-justice-institute,ctd.uscourts.gov official page (fetched 2026-09-07)
Voice of Democracy Audio Essay Scholarship (VFW),scholarships,🟡 Prep Now,2026-10-31,"Students in grades 9-12 enrolled in a public, private, parochial, or home high school in the US/territories, or dependents of US military/civilian personnel in overseas schools. Foreign-exchange students, students age 20+, and previous state winners are excluded.",Free,"National first place: $35,000 scholarship; additional national scholarships up to $21,000; first-place winner of each VFW state department earns at least $1,000. Awards paid to the recipient's US college/vocational school.","Perfect low-cost add for fall 2026: requires writing + recording only. Find the local CT VFW post to enter (VFW's online Scholar's App used for submission). Judged on originality, treatment of theme, and delivery. Scholarships can be used at any US college/university.",https://www.vfw.org/community/youth-and-education/youth-scholarships,"VFW official youth-scholarships page (vfw.org) + VFW Arkansas flyer, verified 2026-09-07"
American Legion National High School Oratorical Contest,scholarships,🟢 Watch List,TBD,"US citizens or lawful permanent residents, under age 20 on the date of the national contest, currently enrolled in high school (grades 9-12, public/private/parochial/home school).",Free,"National: 1st $25,000, 2nd $22,500, 3rd $20,000. Department (state) winners certified into the national first round receive $2,000, plus an additional $2,000 if they advance past the first round. Local/state-level scholarships vary.",Beginner-friendly entry point: the local post contest is a short speech. Must compete through the department where the student is domiciled or attends school (Connecticut American Legion: ctlegion.org). No income or essay application - pure merit/oratory.,https://www.legion.org/get-involved/youth-programs/oratorical-contest/how-to-participate,American Legion official rules page (legion.org) + CT Legion programs page; verified 2026-09-07
Cameron Impact Scholarship (Bryan Cameron Education Foundation),scholarships,🟢 Watch List,TBD,High school students in the graduating Class of 2028 (student's class); cumulative unweighted GPA of 3.7+; US citizen; planning full-time enrollment at an accredited US four-year institution after graduation. Financial need is NOT considered.,Free,Full tuition + mandatory fees + books (renewable for 4 years of full-time undergraduate study at an accredited US four-year college). Room and board NOT covered. ~15 awards per year.,"Applications close when 3,000 completed eligible applications are received OR the deadline hits - whichever comes first, so apply early. Multi-round process (written application, then finalist interviews announced ~Dec of senior year... per prior cycle: finalists fall, recipients announced December). Fits an exceptional all-around profile: academics + leadership + community impact (biology research / fencing leadership / civic work).",https://bryancameroneducationfoundation.org/,"Bryan Cameron Education Foundation official FAQ (bryancameroneducationfoundation.org), verified 2026-09-07"
Comcast Leaders and Achievers Scholarship (Connecticut service area),scholarships,🟢 Watch List,TBD,Full-time high school seniors attending a school in a community served by Comcast (most of CT qualifies); minimum GPA ~2.8-3.0; demonstrated community service and leadership. Must be nominated by the school principal or counselor (schools may submit one nomination).,Free,"$2,500 one-time scholarship (multiple recipients per Comcast service area each year).","Because the school submits only one nomination, positioning matters: build a strong community-service/leadership resume (e.g., fencing team leadership, tutoring, Indian American community youth work) during junior year and make the counselor aware of your interest. Check with the specific high school for its internal deadline.",https://www.accessandequity.org/comcast-leaders-and-achievers-scholarship/,"Comcast/Foundation program descriptions via accessandequity.org + Unigo + school counseling pages, verified 2026-09-07"
USA Biolympiad (USABO) 2027,science_math,🟢 Watch List,2026-11-15,US high school students in grades 9-12; must register through a school or authorized USABO test center (no individual sign-ups). U.S. citizenship or permanent residency required to advance past the Open Exam round.,Free for students (school pays a flat $125 fee covering all participating students from that school),None,"2027 cycle: school registration opened Aug 7, 2026; school fee ($125) due Oct 23, 2026; final registration deadline for schools and students Nov 15, 2026 at usabo-trc.org. Open Exam (~50 min, 50 MCQs) administered at school in Feb 2027 (multiple sources cite Feb 3, 2027; exact date on the usabo-trc.org calendar); Semifinal ~Mar 2027 for top ~10%; residential National Finals at Harvard University for top ~20 semifinalists (~May 2027); top 4 represent the US at IBO in Warsaw, Poland, July 18-25, 2027. National finals recognition: Honorable Mention top 20%, Certificate of Merit top 30% on the Open Exam.",https://www.cee.org/registration-open-2027-usa-biolympiad,Center for Excellence in Education (cee.org / usabo-trc.org)
Science Olympiad 2026-27 Season (Division C),science_math,🟢 Watch List,Rolling,Division C (high school) teams of up to 15 students in grades 9-12; students must be on a team registered with their school's state Science Olympiad chapter (CT chapter: ctscioly.org).,Team-based: state membership/team fee typically ~$100-$300 per team plus optional invitational fees (often ~$100/team); exact fees set by the CT state chapter,None,"2026-27 season: national membership + state chapter registration opening Aug-Sept 2026 (varies by state); 2027 event rules released as free PDFs Sept 8, 2026; invitational tournaments run Oct 2026-Feb 2027 (e.g., Harvard, MIT, Brown, UPenn, UChicago). National tournament: May 14-15, 2027 at Ohio State University, Columbus, OH (per multiple state chapters; confirm on soinc.org). CT state organization: ctscioly.org. Biology-heavy events include Anatomy & Physiology, Disease Detectives, Ecology, Microbe Mission, Protein Modeling, Cell Biology, etc.",https://www.soinc.org/,Science Olympiad (soinc.org); CT Science Olympiad
MAA AMC 10/12 (2026-27 cycle),science_math,🟡 Prep Now,2026-10-15,AMC 12: students in grade 12 or below and under 19.5 years old on contest day. AMC 10: students in grade 10 or below and under 17.5 years old. Taken only at registered schools or approved testing venues; a school competition manager registers the site.,School-mediated: $55-$115 school/manager registration fee (early bird $55 by Sep 30; regular $75 by Oct 15) plus $30 per bundle of 10 student licenses (~$3-6 per student; many schools absorb or pass on a small per-student fee),None,"2026-27 dates (maa.org): AMC 10A/12A = Nov 5, 2026; AMC 10B/12B = Nov 13, 2026. Registration: early bird by Sep 30, 2026 ($55); regular by Oct 15, 2026 ($75, final deadline for new competition managers); late by Oct 28, 2026 ($115, returning managers only). A student may take both A and B versions (but not AMC 10 and 12 on the same date). Top ~2.5% of AMC 10 and ~5% of AMC 12 scorers are invited to AIME I/II (Feb 2027, dates TBD); USAMO/USAJMO Mar 20-21, 2027 (invite only).",https://maa.org/amcreg/,Mathematical Association of America (maa.org)
Harvard-MIT Mathematics Tournament (HMMT) Season 30,science_math,🔴 Action This Week,2026-09-20,"Current high school students enrolled in full-time primary/secondary education on or after Aug 2, 2026 (home-schooled students without a diploma OK); individuals and organizations (school teams, clubs, or groups of friends) may apply.","$10 per individual competitor (or $80 per team application), paid in cash/check at check-in; no online payment",None,"Season 30: November tournament Nov 7, 2026 at Harvard (mid-AMC to upper-AIME difficulty; team size 4-6); February tournament Feb 13, 2027 at MIT (mid-AIME to Olympiad difficulty, proof-based; team size 6-8). One application covers both tournaments. Each organization may send up to 5 teams + 3 unaffiliated individuals (Nov) or 3 teams + 5 individuals (Feb). Individuals are placed on unofficial teams for Team/Guts rounds. An organization must have a chaperone age 21+.",https://www.hmmt.org/,Harvard-MIT Mathematics Tournament (hmmt.org)
Math Kangaroo USA 2027,science_math,🟢 Watch List,2026-12-31,Students in grades K-12 (an 11th grader competes at the Level F grades 11-12 band); registration is via a center in the student's state of residence - the student's school or a public testing center.,"$18-$20 per student regular registration (Sept 15-Dec 31, 2026); $35 late registration (Jan 1-Feb 1, 2027)","None (Title I schools receive a 50% discount, not applicable to this family profile)","2027 dates: registration opens Sept 15, 2026; regular registration through Dec 31, 2026 ($18-$20); late registration Jan 1-Feb 1, 2027 ($35); contest day Thursday, Mar 18, 2027; results posted ~May 1, 2027. Center Invitation Code required if registering via a school center; public centers accept any student. Every participant receives a certificate, pencil, ribbon, and gift. Lower selectivity than AMC but a low-cost, low-stakes option for an 11th grader.",https://mathkangaroo.org/,Math Kangaroo USA (mathkangaroo.org)
U.S. National Chemistry Olympiad (USNCO) 2027 - Local Exam,science_math,🟢 Watch List,Rolling,"Any U.S. high school student may take the Local Exam (typically grades 9-12); U.S. citizenship or permanent residency is required to advance to the National Exam and Study Camp. Registration is done by a parent/guardian through the ACS USNCO platform, tied to the student's school address.",Free to register nationally (some ACS local sections may charge a small exam fee - check the Connecticut Valley/Western Connecticut section coordinator),None,"2027 cycle: Local Section Exam ~late March/early April 2027 (60 MCQs, ~110 min, administered in person at school); National Exam ~mid-April 2027 (top scorers per section; ~top 1,000 sit it); Study Camp at University of Maryland in June 2027 (top 20). Registration portal: usncoreg.acs.org. USNCO also offers free coaching sessions (Zoom, Jan-Feb) and teacher training. Good complement for a biology-focused student with strong chemistry coursework.",https://www.acs.org/education/olympiad/participate.html,American Chemical Society (acs.org)
Yale Young Global Scholars (YYGS) — 2027,summer_programs,🟡 Prep Now,2026-10-15,"Current HS sophomores or juniors graduating May/June 2028 or 2029; ages 16–18 by Jul 19, 2027; first-time YYGS participants.","$7,500 tuition (2027, one 2-week session, covers housing/meals; travel extra). App fee $85 Early Action / $100 Regular Decision.","Need-based aid up to 100% of tuition + named scholarships (NHPS, rural STARS) — not applicable to a high-income family.","URGENT DEADLINE: Early Action closes Oct 15, 2026 (11:59pm ET), decisions Dec 11, 2026, tuition due Dec 16, 2026; Regular Decision closes Jan 6, 2027, decisions Mar 10, 2027. Application opens September 2026 (now). Three 2-week sessions late June–late July 2027 (Session III starts Jul 19, 2027) in New Haven, CT — in-state/commute-friendly for a CT family. Tracks: PLE (law/politics/economics — structured around debate/argument), IST (biotech, computing, ethics), Solving Global Challenges, Literature/Philosophy/Culture. Selective (est. ~10-20% admit). Components: transcript, 400-word essay, 200-word response, two short answers, one teacher recommendation. Not a research program; enrichment only.",https://globalscholars.yale.edu/application-deadlines,"Official YYGS deadlines & tuition pages (globalscholars.yale.edu), fetched Aug 2026"
Telluride Association Summer Seminar (TASS) — 2027,summer_programs,🟡 Prep Now,2026-12-03,Current high-school sophomores and juniors ('rising juniors' and 'rising seniors'); at least age 15 at program start and no older than 17 at program end; US and international students welcome.,"Free — tuition, books, room & board, and field trips covered for every admitted student; additional aid available for travel and to replace lost summer-job earnings.",Fully funded for all admitted students regardless of income.,"DEADLINE ESTIMATED: official 2027 portal says applications open fall 2026 and are due winter 2026 (2026 cycle: opened Oct 15, closed Dec 3, 2025); interviews Jan–Feb 2027, decisions Mar 2027. Program ~5 weeks, late June–late July 2027 (exact sites/dates TBA; 2026 ran at Cornell, Maryland, BU, Michigan). Democratic self-governance community, no grades, daily 3-hour college-level seminars, public-speaking program. Content is critical theory/social-justice humanities — strong for a future lawyer's reading/argument skills but NOT a pre-law skills program. Components: essays, transcript, teacher recommendation, interview.",https://tellurideassociation.org/our-programs/high-school-students/,"Official tellurideassociation.org + apply.tellurideassociation.org, acquired Aug-Sep 2026"
Research Science Institute (RSI) — MIT / Stanford 2027,summer_programs,🟢 Watch List,2026-12-09,High-school juniors applying in junior year with one year of high school remaining at program time; seniors NOT eligible; must be 16 by July 1 of program year; US citizens/permanent residents plus internationals from participating countries (via in-country selection).,"Free (tuition, room & board at MIT/Stanford). Non-refundable $75 application fee (waived on documented financial need).",Program is cost-free for all; only the $75 app fee can be waived (need-based).,"DEADLINE PER OFFICIAL FAQ: early- to mid-December 'typically Wednesday of the second full week in December' → expected ~Dec 9, 2026 (2026-cycle deadline was Dec 10); exact 2027 date posted when the application opens (~Nov 2026; 2026 app opened ~Nov 1). Six weeks late June–early August at MIT; new RSI-Stanford site starts 2027 with 50 students, free, application details TBA in a separate application (per CEE Aug 2026 press release). Bio fit: mentored original research in any STEM field incl. biology, but the program skews math/physics/CS/engineering — strong biology candidates do get in. Components: essays on STEM goals, transcript, standardized test scores (PSAT strongly encouraged), 2–3 recommendation letters. Extremely selective (<2.5% of ~3,000+ applicants); firm deadline, no extensions.",https://www.cee.org/programs/research-science-institute,"Official CEE pages incl. RSI Application FAQs (cee.org), fetched Aug-Sep 2026"
Rockefeller University Summer Science Research Program (SSRP) — 2027,summer_programs,🟢 Watch List,2027-01-02,Current high-school juniors or seniors at least 16 years old at program start; must commit to the full ~7 weeks; international students may apply but no visa assistance; COMMUTER program with NO housing — realistic only for students who can be in NYC for the summer.,Free — no program or application fees. Transit support and need-based stipends available for students with financial hardship.,Small need-based stipends/transit only; program itself free for everyone.,"DEADLINE ESTIMATED: 2026-cycle application opened early October and closed Jan 2, 2026; expect opens ~Oct 2026, due ~Jan 2, 2027 (recommendations a few days later). Program ~June 22–Aug 6, 2027 (dates TBA). 32 scholars split into four research teams of 8–10; teams define a research question and do full-time lab work (35+ hrs/wk) in a dedicated RockEDU lab. Interviews ~Mar 2027, decisions late Apr 2027. Components: online application, transcript, resume/activities, essays. Note: SSRP work may not be entered in science competitions. Open to juniors and seniors — juniors (rising seniors) are the primary pool.",https://www.rockefeller.edu/outreach/ssrp/,"Rockefeller/RockEDU SSRP pages via multiple 2026 listings (pioneeracademics, immerse, cosmic.nyc) — verify exact 2027 dates on official page when posted Oct 2026"
Stanford Institutes of Medicine Summer Research Program (SIMR) — 2027,summer_programs,🟢 Watch List,2027-02-21,Current high-school juniors or seniors attending high school in the US; US citizens or permanent residents; at least 16 years old by the program start date.,Free program; $50 non-refundable application fee (waivers available for financial need); need-based stipends for low-income participants.,Fee waivers and need-based stipends exist but target financial need — a high-income family pays only the $50 application fee.,"DEADLINE ESTIMATED: 2026-cycle deadline was Feb 21, 2026 with the application opening mid-January; expect ~mid/late Feb 2027. Program 2026: Jun 8–Jul 30 (8 weeks; 2027 dates TBA) at Stanford, CA — residential costs are the family's responsibility (student housing arranged; program is free). ~50 students across 8 med-school institutes; weekly seminars, lab-safety training, final poster symposium. Components: online application, transcript, essays on research interest, teacher recommendations. Competitive (~10% or less).",https://simr.stanford.edu/,"SIMR via veritasai/ladderinternships 2026 listings (consistent Feb 21 deadline, free, eligibility) — confirm exact 2027 dates at simr.stanford.edu when application opens Jan 2027"
"Yale Summer Session (Pre-College, for credit) — 2027",summer_programs,🟢 Watch List,Rolling,Pre-college applicants must be current juniors (entering senior year; joining the summer after junior year) or current seniors (summer after graduation); at least 16 years old by program start; current sophomores are NOT eligible. Some courses restricted from high-school students.,"2026 rates: ~$5,070 per credit + ~$4,075/session residential housing; full-time pre-college students take 2 credits per session (~$10,000+ tuition). 2027 rates TBD. Application fee ~$75-100 (verify).","Minimal for pre-college students — YSS scholarships target visiting COLLEGE students with SAI <=$20,000; expect full pay (cost not a barrier for this family).","Application OPENS mid-January 2027 (official). Deadlines (official Summer-2027 page): Priority round Feb 22, 2027; Rolling rounds Apr 12 (Session A) and May 17 (Session B). Sessions ~5 weeks: A late May–late June, B late June–early August 2027. Distinct from YYGS (this is credit-bearing with grades on a Yale transcript). Components: transcript with 2.5+ years of grades, two recommendation letters (one from a current teacher), optional test scores; holistic review, admits in rounds on a rolling basis — apply in the Priority round for best course access. Less selective than RSI/YYGS-type programs (est. 30-50% for strong students). Course lists for 2027 posted ~Dec 2026–Jan 2027.",https://summer.yale.edu/,"Official summer.yale.edu FAQ + Summer-2027 dates page + apply.summer.yale.edu, acquired Aug 2026"
Georgetown University Law Academy (Summer Programs for HS) — 2027,summer_programs,🟢 Watch List,Rolling,"Current or rising high-school freshmen, sophomores, juniors or seniors in the academic year prior to the summer program; evidence of good academic standing (umbrella requirement ~2.0+ GPA).","2026: $3,725 residential (tuition + meals) / $3,095 commuter; $50 application fee (waived for applications submitted by Jan 31). 2027 prices TBA.",Limited need-based scholarships exist (not relevant for high-income family).,"Rolling admissions until sections fill — in the 2026 cycle sections were 75-98% full by August, and the umbrella final deadline is May 15 with an early-bird (app-fee-waived) deadline of Jan 31. 2026 session dates: I Jun 21-27, II Jul 12-18, III Jul 26-Aug 1 (2027 dates TBA, same pattern expected; applications typically open ~Dec 2026-Jan 2027). One week, weekday lectures + discussions + off-site visits; not academically selective (space-limited) — fine as an immersive law-career sampler rather than a credential. DC location adds courts/policy exposure.",https://summer.georgetown.edu/programs/SHS16/law-academy/,"Official summer.georgetown.edu Law Academy page, fetched Sep 2026 (2026 dates/prices) + summerapply listing for deadlines"
USA Computing Olympiad (USACO) 2026-27 Season,tech_ai,🟢 Watch List,TBD,"All pre-college students worldwide (no grade minimum; high school standard). US citizenship required only for the Team USA / IOI camp pipeline, not for the online contests.",Free,None,"Season runs roughly Dec 2026 - Mar 2027: 3 online contests (each a multi-day window, choose your own 4-5h block) + US Open (proctored) in late March 2027. Exact 2026-27 dates not yet published (2025-26 ran Jan 9 - Mar 28 with no December round; third-party calendars estimate Contest 1 in Dec 2026/early Jan 2027). Create a free account now; registration stays open all season. Contests are ~3 problems / 1000 points; generative-AI use is banned. Strong signal for CS admissions; Gold/Platinum is the elite tier.",https://usaco.org,https://usaco.org
Congressional App Challenge 2026 (Connecticut districts),tech_ai,🟡 Prep Now,2026-10-26,"Middle and high school students who live in or attend school in the district; individual or teams up to 4 (at least 50% of team must be district-eligible). Must be enrolled MS/HS on Oct 26, 2026.",Free,None,"Registration and submission deadline: Monday Oct 26, 2026, 12:00 p.m. ET (register early at congressionalappchallenge.us/students/student-registration). Apps must be built between Oct 30, 2025 and Oct 26, 2026; submit source code + a short YouTube/Vimeo explainer video. AI use is allowed but must be fully disclosed and cannot do the whole project. District winners announced ~Dec 2026; winners invited to #HouseOfCode celebration in Washington DC in April 2027. Per-district judging means better odds than national contests.",https://www.congressionalappchallenge.us,https://www.congressionalappchallenge.us
NASA TechRise Student Challenge 2026-27,tech_ai,🟢 Watch List,TBD,"Teams of 6th-12th grade students affiliated with a US public, private, or charter school (incl. territories), guided by an educator/teacher. US schools only.",Free,"None (winners get a $1,500 build grant)",2026-27 cycle expected to OPEN in September 2026 (pre-register now to be notified via Future Engineers / NASA Flight Opportunities). Proposal deadline not yet announced - 'entries due later this fall' (past cycles ~Nov). No flight hardware experience needed at proposal stage; NASA provides an experiment flight box and advisors to winners. ~370 students / 60 schools flew experiments in the 2025-26 cycle. Winners announced ~January; flights later in the cycle.,https://www.futureengineers.org,https://www.futureengineers.org
Games for Change (G4C) Student Challenge 2026-27,tech_ai,🟢 Watch List,TBD,"Young creators approx. ages 10-25 (2026-27 signup page says ages 8-25, incl. new upper-elementary division); US and international students; individual or teams.",Free,None,"Registration for the 2026-27 Student Challenge is OPEN (educator/student signup on G4C Learn). Submission deadlines run spring: 2025-26 cycle closed Mar 30, 2026 with awards May 28, 2026 - expect a similar ~March 2027 deadline (confirm on the site). 2025-26 themes: Outgrow Hunger (WFP), Own the Road (GM), All in for Nature: Reefs & Rainforests. Categories include best social-impact theme game, Made with Unity, tabletop, trailer, character design, and international. Also supports game jams feeding the competition.",https://learn.gamesforchange.org/student-challenge,https://learn.gamesforchange.org/student-challenge
Global Game Jam Next (GGJ Next) 2026-27 - Youth Game Jam,tech_ai,🟢 Watch List,TBD,Students ages 10-18 worldwide (individuals or teams).,Free,None,"2025-26 jam window ran Nov 15, 2025 - Mar 15, 2026; the 2026-27 edition is expected to follow the same annual pattern (roughly Nov 2026 - Mar 2027) - verify dates on globalgamejam.org. Run by Global Game Jam (with Epic Games among headline sponsors) in partnership with Games for Change: jam projects addressing G4C social-impact themes can be submitted to the G4C Student Challenge. No-cost, beginner-friendly entry point into game dev with optional Global Game Jam (main event, late Jan 2027) diversifier routes.",https://globalgamejam.org,https://globalgamejam.org
FIRST Tech Challenge (FTC) 2026-27 Season - BIOBUZZ,tech_ai,🟢 Watch List,Rolling,"Students in grades 7-12 (teams of ~5-15 students coached by adults, typically school- or community-based).",Team registration fee (2026-27 purchased via the new FIRST Storefront; historically ~$275/team) plus robot kit/parts - realistic team budget roughly $2k-$5k incl. travel; teams usually school- or community-sponsored,None (FIRST offers grants/waivers in some cases - check with FIRST CT),"Kickoff (game reveal broadcast) is Saturday, Sept 12, 2026; the 2026-27 game element preview 'Pollen' was released early, full game/rules come at kickoff. Team registration for 2026-27 is OPEN via the new FIRST Dashboard/Storefront (register early; event registration typically closes in the fall). Season runs Sept 2026 - Feb/Mar 2027 (qualifiers/CT championship), top teams advance to FIRST Championship, Houston, Apr 28 - May 1, 2027. New this season: Competition Integrity Contract and refreshed judging. Note: 'INTO THE DEEP' was the 2024-25 season - 2026-27 is BIOBUZZ. CT teams participate under FIRST Connecticut (firstct.org).",https://www.firstinspires.org/robotics/ftc,https://www.firstinspires.org/robotics/ftc
World Artificial Intelligence Competition for Youth (WAICY) 2026-27,tech_ai,🟡 Prep Now,2026-10-15,Students ages 6-18 worldwide; individuals or teams of 3-5 (teams recommended).,"Free (a local participation fee applies only in certain countries, e.g., Pakistan, with waivers)",None,"Annual cycle: registration typically opens ~late August and closes ~Oct 15 (2025-26 cycle registered Aug 21 - Oct 15 with project submissions ~Nov 10); global finals ~early December 2026 (sources cite Dec 5-7, 2026 - confirm on waicy.org). WAICY 2026 results were already released mid-2026, so the upcoming cycle is 2026-27. Run by Inventive Learning (formerly ReadyAI). Awards: gold/silver/bronze plus AI/Impact/Design Excellence awards by school level; top projects presented to international judges. Good global-recognition item; pair with CAC/G4C if a strong app/game exists.",https://www.waicy.org,https://www.waicy.org
