name,category,tier,deadline,eligibility,cost,aid,notes,url,source
AMC 10/12 2026-27 (MAA American Mathematics Competitions),science_math,🟡 Prep Now,2026-10-15,AMC 12: high school students in grades 12 and below (under 19.5 on competition day). AMC 10: grades 10 and below only,"Varies (school sets per-student fee, typically ~$10-15; MAA manager fees $55 early bird to $115 late)",None,"Early bird registration Sept 30, 2026 ($55); regular Oct 15, 2026 ($75) — final deadline for new competition managers; late Oct 28, 2026 ($115, returning managers only). AMC 12 A: Nov 5, 2026; AMC 12 B: Nov 13, 2026. AIME (invite-only, ~Feb 2027) for top ~5% of AMC 12 scorers. Have the student ask their math teacher ASAP — schools often set internal deadlines earlier.",https://maa.org/amcreg,maa.org
Harvard-MIT Mathematics Tournament (HMMT) Season 30,science_math,🔴 Action This Week,2026-09-20,High school students under 21 enrolled in primary/secondary education; teams of 4-6 (Nov) or 6-8 (Feb) from the same school or within 150 miles,$80 per team application or $10 per individual competitor (paid at check-in),Fee waivers available on request (not need-based-exclusive),"Registration open Aug 2 - Sept 20, 2026 (covers both tournaments; lottery-based selection). November tournament at Harvard (team of 4-6), February at MIT (team of 6-8, harder olympiad-level papers). Prizes for top 10 individuals, top 5 teams per round, top 10 schools. Cash/check only at check-in; chaperone (21+) required for teams.",https://hmmt.org,hmmt.org
MathWorks Math Modeling Challenge (M3 Challenge) 2027,science_math,🟢 Watch List,TBA,"High school juniors and seniors in the US (and sixth-form students in England/Wales); teams of 3-5 with a teacher-coach, max 2 teams per school",Free,None (scholarship prizes only),"Registration typically opens early November 2026 and closes mid-to-late February 2027 (2026 cycle closed Feb 23; 2027 dates not yet published — confirm on site). Challenge Weekend expected late Feb/early March 2027. Entirely online; MATLAB access provided. Champion team wins $20,000 split among members.",https://m3challenge.siam.org/,m3challenge.siam.org
Genes in Space 2027,science_math,🟢 Watch List,TBA,"US students in grades 7-12 attending a US public, private, or home school; individuals or pairs with an adult sponsor",Free,None,"Applications open January 2027; prior-cycle deadline was April 10 (2026); 2027 date TBA — expect mid-April 2027. One proposal per student per year. Finalists get MIT/Harvard mentor support and present at Countdown to Discovery (Houston, July 2027). ~25 school awards including a miniPCR DNA Discovery System.",https://www.genesinspace.org/us-contest/,genesinspace.org
MIT THINK Scholars Program 2027,science_math,🟢 Watch List,2027-01-01,"US high school students with a permanent US address; apply individually or as a team of two; project must be completable in one semester within a $1,000 budget",Free,"None (program provides $1,000 project grant to finalists)","Applications open Nov 1, 2026 and close Jan 1, 2027 (10-page proposal: abstract, research idea, plan, budget, references). Semifinalists interviewed ~Jan 30, 2027; finalists announced ~Feb 2027; project execution Feb-June 2027. Free to apply; no GPA/transcript required.",https://think.mit.edu/,think.mit.edu
USA Computing Olympiad (USACO) 2026-27 Season,science_math,🟢 Watch List,Rolling,Open to all (no pre-registration — create a free account); pre-college US students ranked separately from international observers,Free,None (USACO pays all IOI/EGOI team expenses),"2026-27 contests: ~mid-Dec 2026, ~mid/late-Jan 2027, ~mid/late-Feb 2027, and US Open ~late Mar 2027 (exact dates announced ~mid-Nov 2026). Each contest is a 4-hour window (5 hrs for US Open) chosen within a Fri-Mon window; 3 problems graded automatically. Languages: C, C++, Java, Python. No account fee, no registration deadline.",https://usaco.org/,usaco.org
Research Science Institute (RSI),summer_programs,🟢 Watch List,2026-12-16,High school juniors only (seniors not eligible); 16+ by July 1 of program year; US citizens/permanent residents (limited international via partner organizations),"Free (tuition, room & board covered)",Fully funded — no tuition; small ~$65 application fee per some sources,"Application opens ~Oct/Nov 2026; deadline expected mid-December 2026 (Dec 16 per 2027-cycle listings; prior cycle was Dec 10, 2025). 6 weeks at MIT, Cambridge MA. Most selective US research program (~2-3% acceptance, ~3,000 applicants for 100 spots).",https://www.cee.org/programs/research-science-institute,cee.org
Summer Science Program (SSP),summer_programs,🟢 Watch List,2027-02-19,"Current high school juniors (Class of 2028 can apply per ssp.org); ages 15-19; track-specific coursework prerequisites (e.g., biology + chemistry for biochemistry/genomics tracks)","Up to $11,800 (2026 max fee; 2027 fee TBA)",Need-blind admissions; commits to meeting 100% of demonstrated need (many students attend free or at reduced cost),"Applications open ~Dec 31, 2026; international deadline Jan 29, 2027; domestic deadline Feb 19, 2027. 5 weeks (39 days), mid-June through early August. Biochemistry/Genomics tracks hosted at Purdue, Colorado State and other campuses.",https://ssp.org/application/,ssp.org
Anson L. Clark Scholars Program,summer_programs,🟢 Watch List,2027-02-16,Rising high school seniors (graduating 2027 or 2028 for summer 2027); US citizens or permanent residents; must be at least 17 years old by program start,"Free (room, board, meals and weekend programming included; $750 stipend)",Fully funded — no participation fees,"Application typically opens early January; deadline ~Feb 16, 2027 (Feb 8 per some 2027 listings; 2026 cycle closed Feb 16). 7 weeks, Lubbock TX, late June-early August. Acceptance ~3-5%.",https://www.depts.ttu.edu/clarkscholars/,depts.ttu.edu
NIH High School Summer Internship Program (HS-SIP),summer_programs,🟢 Watch List,2027-02-15,High school juniors/seniors (17+ by June 1 OR enrolled junior/senior at application); US citizens/permanent residents; minors (under 18) must have a permanent home address within 40 miles of an NIH campus,"Free — paid internship (monthly stipend ~$2,530-$2,840 based on educational level)",N/A — stipend provided,"Applications open ~November 2026 via the NIH OITE Application Center; deadline mid-February 2027 (Feb 14-18 in recent cycles). 8 weeks, mid-May through August.",https://www.training.nih.gov/programs/hs-sip,training.nih.gov
Stanford Institutes of Medicine Summer Research Program (SIMR),summer_programs,🟢 Watch List,2027-02-21,Current juniors or seniors (graduating class of 2027 or 2028); 16+ by program start; US citizens/permanent residents living in the US,"Free ($50 application fee, waivable; $500+ stipend for all participants)","Need-based stipends of $2,500+; application fee waivers for families earning under $80k","Program dates June 7-July 29, 2027 (tentative); application opens ~mid-December 2026; deadline late February 2027 (Feb 20-26 per 2027 listings). Apply via Stanford SIMR portal.",https://med.stanford.edu/simr.html,med.stanford.edu
University of Chicago Research in the Biological Sciences (RIBS),summer_programs,🟢 Watch List,2027-02-11,"Current 10th and 11th graders; high school biology required, advanced biology recommended","$15,200 (2027 est., residential, includes housing/meals)",Limited need-based aid available through UChicago Summer Session,"Application opens ~December 2026; deadline ~Feb 11, 2027 (per 2027 listings). 4 weeks, residential at UChicago Hyde Park campus. Program fills early each cycle.",https://summer.uchicago.edu/programs/research-biological-sciences-ribs,summer.uchicago.edu
Yale Young Global Scholars (YYGS),summer_programs,🟢 Watch List,2027-01-06,Current high school sophomores or juniors (graduating May/June 2028 or 2029); must be first-time YYGS participants,"$7,000 per session (approx. 2026 rate; 2027 tuition TBA)",Need-based financial aid up to full tuition; application fee waivers available,"EA deadline Oct 15, 2026 ($85 fee, decisions Dec 11, 2026); Regular Decision deadline Jan 6, 2027 ($100 fee, decisions Mar 10, 2027). Three 2-week sessions June-July 2027 in New Haven CT.",https://globalscholars.yale.edu/,globalscholars.yale.edu
Georgetown University Summer Law Academy,summer_programs,🟢 Watch List,2027-02-01,High school students (rising 9th-12th graders),"$3,725 residential (tuition + meals); $3,095 commuter (2026 rates)",Limited scholarships; $50 application fee waived for applications received by Early Bird deadline,"Summer 2027 one-week sessions expected ~June 21 / July 12 / July 26 (2026 pattern). Applications open ~Dec 2026; rolling admission with early-bird deadline ~Feb 1, 2027.",https://summer.georgetown.edu/programs/SHS16/law-academy/,summer.georgetown.edu
UCLA Law High School Summer Discovery,summer_programs,🟢 Watch List,TBA,High school students (no prior legal experience required),"$7,499 residential; $4,499 commuter (per course)",Not specified,Summer 2027 dates and application deadline TBD on the official page (2026 cycle applications opened ~Feb 2026). Run by UCLA Law Executive Education.,https://law.ucla.edu/academics/programs/executive-education/executive-education-professional-courses/high-school-summer-discovery,law.ucla.edu
Telluride Association Summer Seminar (TASS),summer_programs,🟢 Watch List,2026-12-03,Current high school sophomores and juniors; at least 15 at program start and no older than 17 by program end; US and international students welcome,"Free (tuition, books, room & board, and field trips all covered)",Fully funded for all participants,"Application opens ~Oct 15, 2026; deadline ~Dec 3, 2026 (early December in recent cycles). ~5 weeks late June-late July. Low-tech policy — cell phones/laptops restricted at the site.",https://tellurideassociation.org/our-programs/,tellurideassociation.org
Congressional App Challenge 2026,tech_ai,🟡 Prep Now,2026-10-26,Middle and high school students who live in or attend school in a participating congressional district; individual or teams of up to 4 (at least 50% of team in-district),Free,None (recognition; winners displayed in U.S. Capitol and invited to #HouseOfCode),"Submit app source code + demo video by Oct 26, 2026 at noon ET. Apps must be created after Oct 30, 2025. Winners per district; no cash prizes but strong recognition.",https://www.congressionalappchallenge.us/,congressionalappchallenge.us
CyberPatriot XIX (2026-2027) National Youth Cyber Defense Competition,tech_ai,🟡 Prep Now,2026-10-01,High school students (grades 9-12) in the Open Division; teams of 2-6 students with a coach,$225 per Open Division (high school) team; fee waivers available,"None (national finals winners get scholarships, trips, and prizes)","Team registration June 2 - Oct 1, 2026; rosters due Oct 21, 2026; payment due Nov 4, 2026. Rounds Oct 2026 - Feb 2027; National Finals ~March 2027 (Rockville, MD). ~4,800 teams competed last season; only 25 reach finals.",https://www.uscyberpatriot.org/,uscyberpatriot.org
G4C Student Challenge 2026-27 (Games for Change),tech_ai,🟢 Watch List,TBA,Youth ages 10-18 (Student Challenge division); international participants welcome; teams or individuals,Free,"Game of the Year (ages 10-18): $10,000 scholarship shared by team; other prizes incl. tech and scholarships","2026-27 sign-up is open (previous cycle's deadline was March 30, 2026; expect spring 2027 submission deadline). Themes are announced per cycle; GGJ Next jams (Nov-Mar) feed submissions. Unity category gives engine-specific recognition.",https://learn.gamesforchange.org/student-challenge/competition,learn.gamesforchange.org
NASA TechRise Student Challenge 2026-27,tech_ai,🟢 Watch List,TBA,"U.S. public, private, and charter school students in grades 6-12; teams guided by an educator",Free,"Winning teams get funded flight test + $1,500 tech box and build support",2026-27 challenge expected to open September 2026 with entries due later in fall 2026 (exact date TBA on futureengineers.org). Teams propose a 30-60 second pitch and experiment idea; ~60 teams win each cycle.,https://www.futureengineers.org/,futureengineers.org
American Computer Science League (ACSL) 2026-27,tech_ai,🟢 Watch List,2026-12-01,"K-12 students; divisions: Senior, Intermediate, Junior (grades 7-12) and Elementary",$150-$175 per team (varies by division); advisor registers,None (certificates and awards at finals),"Registration opens Sept 1, 2026 (late registration through ~Dec). Four contests: ~Oct-Jan, Jan-Apr, and Mar-May 2027. Teams of ~3 students; high scorers invited to online finals (May 29, 2027).",https://acsl.org/,acsl.org
Panasonic Foundation & STEM Next AI Innovation Challenge,tech_ai,🟢 Watch List,2026-11-19,"High school students participating in out-of-school-time (OST) programs (afterschool, summer, or youth programs), guided by an educator",Free,"Cash prizes to winning projects: 2 first-place $5,000 each, 3 second-place $3,000 each, 5 third-place $1,000 each (prizes go to the afterschool program)","Final submissions due Nov 19, 2026; winners announced December 2026. Judged on innovation & impact, AI collaboration/strategy, career-connected learning, and presentation.",https://www.prnewswire.com/news-releases/panasonic-foundation-and-stem-next-launch-national-ai-challenge-to-empower-high-school-students-as-future-innovators-302854364.html,prnewswire.com
WAICY 2026-27 (World AI Competition for Youth),tech_ai,🟢 Watch List,TBA,Students ages 6-18 worldwide; individuals or teams of 3-5; no coding/AI experience required,Free to enter (local partners may charge nominal fees with waivers),"Awards at annual ceremony (prizes, trophies, recognition)","Annual cycle: registration typically Aug-Oct with project submission in November (2025-26: registered by Oct 15, submitted Nov 10; 2026-27 dates TBA). Tracks: program-based, robot-based, artwork, LLM, and video. In-person showcase at Penn State New Kensington Digital Foundry in December.",https://www.waicy.org/waicy-2026/,waicy.org
USA-North America AI Olympiad (USAAIO) 2027,tech_ai,🟢 Watch List,TBA,"K-12 students in the U.S. and Canada (under age 20, not full-time university students); Team USA requires U.S. citizenship or permanent residency for international rounds",Free (registration-based; training resources provided),None (camp + Team USA selection for international AI Olympiads),"2027 edition registration opened June 1, 2026 (2026 cycle is closed); Round 1 typically takes place online in the fall with Round 2 in winter and camp in spring/summer. 2027 dates TBA on usaaio.org.",https://usaaio.org/,usaaio.org
FIRST Tech Challenge 2026-27 (BIOBUZZ presented by RTX),tech_ai,🟡 Prep Now,2026-10-17,Students in grades 7-12; teams of up to 15 students with 2+ adult coaches,"$350 FIRST team registration + regional fees (~$300, varies by region); kits additional",Rookie grants and team grants available through FIRST and regional partners,"Season kickoff Sept 12, 2026; game reveal at kickoff; qualifiers Oct 2026-Feb 2027, state/regional championships ~Mar 2027, FIRST World Championship Apr 28-May 1, 2027 (Houston). Strong STEM/engineering + teamwork credential.",https://www.firstinspires.org/robotics/ftc,firstinspires.org
NASA x Hack Club Stardance Challenge,tech_ai,🟡 Prep Now,2026-09-30,Teens ages 13-18 worldwide; beginners to experienced builders welcome,Free,"Prizes redeemable with stardust: 3D printers, Raspberry Pis, and trips to Kennedy Space Center","Runs June 1 - Sept 30, 2026 (deadline approaching — register now). Projects judged on quality; build any project type. Sponsored by AMD (stardance.hackclub.com/amd).",https://stardance.hackclub.com/,stardance.hackclub.com
Scholastic Art & Writing Awards (2027 Cycle),writing_humanities,🟢 Watch List,2026-12-24,"Students in grades 7-12, ages 13+, residing in the US, US territories, Canada, or on US military bases",$10 per individual entry; $30 per portfolio (fee waivers available),"Over $450,000 annually; Gold Medal Portfolio $12,500 scholarship; Silver Medal Portfolio $2,000; Best-in-Grade $500; national recognition and exhibition in NYC","2027 cycle: entries open Oct 1, 2026; regional deadlines vary Dec 1, 2026 - Jan 6, 2027. Connecticut writing region is run by the Connecticut Writing Project at UConn (cwp.uconn.edu) - 2025-26 CT writing deadline was Dec 24, so expect ~late December 2026. Gold Key works advance to national judging. Top poets (grades 10-11) with a poetry Gold Key may be selected to apply for the National Student Poets Program ($5,000 award, 5 poets/year). AI-generated final works are ineligible.",https://www.artandwriting.org/awards/how-to-enter/calendar/,artandwriting.org
Bennington College Young Writers Awards,writing_humanities,🟡 Prep Now,2026-11-01,"Students in grades 9-12 worldwide (US and international); one entry per student in one category (fiction, nonfiction, or poetry)",Free,"First place $2,000, second $1,000, third $500 per category; Distinguished Writer $250; winners/finalists eligible for Bennington College scholarships (up to full tuition for winners who enroll)","Open Sep 1 - Nov 1, 2026. Max 1,500 words per submission (fiction: short story or excerpt; nonfiction: personal/academic essay; poetry: 1-3 poems). Entries must be typed, in English, and reviewed/approved by a sponsoring teacher or mentor. Winners announced spring 2027. Now part of the Bennington Young Creators Awards.",https://bennington.edu/node/97174,bennington.edu
National History Day 2027 (Connecticut History Day),writing_humanities,🟢 Watch List,2027-02-03,Students in grades 6-12 (Connecticut); Senior Division is grades 9-12; individual or group entries,$10 per student for Connecticut regional registration (fees vary by state/region; some regions $40-$60),No cash prize at NHD level; medals and recognition; National finalists compete at University of Maryland (June 2027); can lead to scholarships at state level,"2027 theme: 'Innovation in History: Impact, Influence, Change.' CT regional contests run March 6-13, 2027 (e.g., Norwich regional Mar 6, 2027, registration due Feb 3, 2027; Fairfield regional Mar 13, 2027, registration due Feb 10, 2027); CT state contest ~May 2027 at Central Connecticut State University; National Contest June 13-17, 2027. Registration opens fall 2026.",https://www.historydayct.org/,historydayct.org
New York Times My Tiny Memoir: 100-Word Personal Narrative Contest,writing_humanities,🟡 Prep Now,2026-10-28,Middle and high school students ages 13-19 worldwide (must not live in the same household as an NYT employee),Free,Winners and runners-up published on nytimes.com (no cash prize),"Submission window Sep 16 - Oct 28, 2026; winners announced early February 2027. Part of the 2026-27 NYT Student Contest Calendar (7 contests: Tiny Memoir, Visual Contest, STEM Interview video, Open Letters, Podcast, Summer Reading). One entry per student.",https://www.nytimes.com/spotlight/learning-contests,nytimes.com
Patricia Grodd Poetry Prize for Young Writers (The Kenyon Review),writing_humanities,🟢 Watch List,2026-11-30,High school sophomores and juniors worldwide (grades 10-11),Free,"Winner and runners-up published in The Kenyon Review; winner receives full scholarship to a Kenyon Review Young Writers summer workshop (plus $1,000 scholarship per some listings)","Submission window Nov 1 - Nov 30, 2026, closing 11:59 pm ET on Nov 30. One unpublished poem only; no simultaneous submissions. Winners announced ~March 2027.",https://kenyonreview.org/submit/patricia-grodd/,kenyonreview.org
NCTE Achievement Awards in Writing (2027 Cycle),writing_humanities,🟢 Watch List,2027-02-15,"High school sophomores and juniors (10th-11th grade) in US schools, US territories, Canada, and American Schools Abroad; must be nominated by a teacher - self-nominations not accepted",Free,National recognition only - names/schools published on the NCTE website; no cash prize,"2027 cycle prompt: 'The Meaning of Literacy Today' (fiction or nonfiction). Timeline: prompt available summer 2026, nominations open fall 2026, deadline Feb 15, 2027, results mid-May 2027. Themed piece max 10 pages plus portfolio of best writing.",https://ncte.org/awards/achievement-awards-in-writing,ncte.org
Princeton University Ten-Minute Play Contest,writing_humanities,🟢 Watch List,2027-03-31,Students in the eleventh grade only (US or international equivalent of 11th grade),Free,First prize $500; second $250; third $100 (plus honorable mentions),"Submission form opens January 2027; contest closes when 250 entries are received or on March 31, 2027 at 12:00 pm EDT, whichever comes first (in recent years the cap was hit early). One play per student, max 10 pages (1 page = 1 minute).",https://arts.princeton.edu/about/opportunities/high-school-contests/ten-minute-play-contest,arts.princeton.edu
YoungArts National Arts Competition - Writing Discipline (2027),writing_humanities,🟡 Prep Now,2026-10-06,Artists ages 15-18 or in grades 10-12 who are US citizens or permanent residents (green card holders),$35 application fee (fee waivers available),"Up to $10,000 in cash awards; YoungArts winners receive mentorship, professional development, and may be nominated for the US Presidential Scholars in the Arts; National YoungArts Week in Miami","2027 application opens July 21, 2026 and closes October 6, 2026 at 8 pm ET. 10 disciplines including Writing. Application requires portfolio, artist statement, and recommendation. Winners announced ~December 2026.",https://youngarts.org/apply/,youngarts.org
Ayn Rand Institute Essay Contests (The Fountainhead),writing_humanities,🟢 Watch List,TBA,"The Fountainhead and Anthem contests: middle & high school students worldwide, ages 13+ (Anthem listed as grades 8-12); Atlas Shrugged: high school, college, and graduate students worldwide",Free,"Annual grand prize up to $25,000; seasonal rounds award first $3,000, second $2,000, third $1,000 per round; over $2 million awarded since 1986","ARI now runs seasonal rounds through the year (recent rounds reported ~Apr 30, ~Jun 7, ~Sep 13, ~Dec 20; next 2026-27 cycle deadlines TBA on aynrand.org - historically the Fountainhead contest closed ~Nov/April). 800-1,600 word essays, double-spaced, one entry per student, prompts published annually. Anthem contest is for grades 8-12.",https://aynrand.org/students/essay-contests/,aynrand.org
John Locke Institute Global Essay Prize (2027 Cycle),writing_humanities,🟢 Watch List,TBA,"Students under 19 years old as of the submission deadline, from any country; no minimum age; Junior category for under-15s (student would be in Senior category)",Free (late registration $10; late entry extensions $35-$100 in 2026),"Scholarships toward John Locke Institute programs from $1,000 to $10,000; winners invited to the academic conference and awards dinner in London (October); shortlisted essays published","2026 cycle dates (for reference): registration Feb 2 - Mar 31, 2026; submissions Apr 1 - May 31, 2026; shortlist July 7; London awards Oct 2-4. 2027 dates TBA but expected on a similar Feb-May schedule. Requires an academic referee (teacher) email at registration. 2,000-word limit excludes bibliography; no footnotes.",https://www.johnlockeinstitute.com/essay-competition,johnlockeinstitute.com
Foyle Young Poets of the Year Award (2027),writing_humanities,🟢 Watch List,2027-07-31,"Writers aged 11-17 on the deadline date (July 31), from anywhere in the world; international entrants may submit one poem (UK entrants up to three)",Free,"Top 15 winners: publication in print anthology, mentoring package or residential writing course; all 100 winners: publication, Poetry Society youth membership, e-books/certificate","Poems max 40 lines (title and stanza breaks excluded), unpublished, original work, judged anonymously. 2026 cycle closed July 31, 2026; 2027 submissions typically open ~March 2027. Winners announced autumn 2027.",https://poetrysociety.org.uk/competitions/foyle-young-poets-of-the-year-award,poetrysociety.org.uk
VFW Voice of Democracy Audio Essay Program (2026-27),writing_humanities,🟡 Prep Now,2026-10-31,"Students in grades 9-12 enrolled in a public, private, parochial, or home school in the US, its territories, or overseas US military/civilian schools; must be a US citizen or lawful permanent resident intending to become a citizen",Free,"National first place $35,000 scholarship; other national awards up to $21,000; each state (Department) winner receives at least $1,000; over $1.6 million in scholarships annually","Entries due to local VFW Post by midnight Oct 31, 2026; Post winner advances to District (Nov 20), then Department (Dec 5), then National judging. 3-5 minute recorded audio essay in the student's own voice; no AI-generated content.",https://www.vfw.org/community/youth-and-education/youth-scholarships,vfw.org
